%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
40335000000,17312,40335000000,map,-0.4350675534880674,-0.12629586398619919,0.42186151671105077,0.0,0.0,0.0,0.0
40337000000,17313,40337000000,map,-0.4350675534880674,-0.12629586398619919,0.42186151671105077,0.0,0.0,0.0,0.0
40339000000,17314,40339000000,map,-0.42135314391377426,-0.1223989212887529,0.4210950898145114,0.0,0.0,0.0,0.0
40341000000,17315,40341000000,map,-0.42135314391377426,-0.1223989212887529,0.4210950898145114,0.0,0.0,0.0,0.0
40343000000,17316,40343000000,map,-0.42135314391377426,-0.1223989212887529,0.4210950898145114,0.0,0.0,0.0,0.0
40345000000,17317,40345000000,map,-0.42135314391377426,-0.1223989212887529,0.4210950898145114,0.0,0.0,0.0,0.0
40347000000,17318,40347000000,map,-0.41345833152732137,-0.11985438461122645,0.4203945601912076,0.0,0.0,0.0,0.0
40349000000,17319,40349000000,map,-0.41345833152732137,-0.11985438461122645,0.4203945601912076,0.0,0.0,0.0,0.0
40351000000,17320,40351000000,map,-0.41345833152732137,-0.11985438461122645,0.4203945601912076,0.0,0.0,0.0,0.0
40353000000,17321,40353000000,map,-0.41345833152732137,-0.11985438461122645,0.4203945601912076,0.0,0.0,0.0,0.0
40355000000,17322,40355000000,map,-0.4054839301431019,-0.11715529259711302,0.41957869526328884,0.0,0.0,0.0,0.0
40357000000,17323,40357000000,map,-0.4054839301431019,-0.11715529259711302,0.41957869526328884,0.0,0.0,0.0,0.0
40359000000,17324,40359000000,map,-0.4054839301431019,-0.11715529259711302,0.41957869526328884,0.0,0.0,0.0,0.0
40361000000,17325,40361000000,map,-0.4054839301431019,-0.11715529259711302,0.41957869526328884,0.0,0.0,0.0,0.0
40363000000,17326,40363000000,map,-0.4015119322410994,-0.11579573659062048,0.4191394575645707,0.0,0.0,0.0,0.0
40365000000,17327,40365000000,map,-0.4015119322410994,-0.11579573659062048,0.4191394575645707,0.0,0.0,0.0,0.0
40367000000,17328,40367000000,map,-0.4015119322410994,-0.11579573659062048,0.4191394575645707,0.0,0.0,0.0,0.0
40369000000,17329,40369000000,map,-0.4015119322410994,-0.11579573659062048,0.4191394575645707,0.0,0.0,0.0,0.0
40371000000,17330,40371000000,map,-0.3894737664869353,-0.1118152982791282,0.4177954496258122,0.0,0.0,0.0,0.0
40373000000,17331,40373000000,map,-0.3894737664869353,-0.1118152982791282,0.4177954496258122,0.0,0.0,0.0,0.0
40375000000,17332,40375000000,map,-0.3894737664869353,-0.1118152982791282,0.4177954496258122,0.0,0.0,0.0,0.0
40377000000,17333,40377000000,map,-0.3894737664869353,-0.1118152982791282,0.4177954496258122,0.0,0.0,0.0,0.0
40379000000,17334,40379000000,map,-0.38540404751500795,-0.11054017295285475,0.41735349533365645,0.0,0.0,0.0,0.0
40381000000,17335,40381000000,map,-0.38540404751500795,-0.11054017295285475,0.41735349533365645,0.0,0.0,0.0,0.0
40383000000,17336,40383000000,map,-0.38540404751500795,-0.11054017295285475,0.41735349533365645,0.0,0.0,0.0,0.0
40385000000,17337,40385000000,map,-0.38540404751500795,-0.11054017295285475,0.41735349533365645,0.0,0.0,0.0,0.0
40387000000,17338,40387000000,map,-0.3730874921926791,-0.10670271423385655,0.4159563853639281,0.0,0.0,0.0,0.0
40389000000,17339,40389000000,map,-0.3730874921926791,-0.10670271423385655,0.4159563853639281,0.0,0.0,0.0,0.0
40391000000,17340,40391000000,map,-0.3730874921926791,-0.10670271423385655,0.4159563853639281,0.0,0.0,0.0,0.0
40393000000,17341,40393000000,map,-0.3730874921926791,-0.10670271423385655,0.4159563853639281,0.0,0.0,0.0,0.0
40395000000,17342,40395000000,map,-0.3648432442957951,-0.10411048748286512,0.4149036372915663,0.0,0.0,0.0,0.0
40397000000,17343,40397000000,map,-0.3648432442957951,-0.10411048748286512,0.4149036372915663,0.0,0.0,0.0,0.0
40399000000,17344,40399000000,map,-0.3648432442957951,-0.10411048748286512,0.4149036372915663,0.0,0.0,0.0,0.0
40401000000,17345,40401000000,map,-0.3648432442957951,-0.10411048748286512,0.4149036372915663,0.0,0.0,0.0,0.0
40403000000,17346,40403000000,map,-0.3565967300853974,-0.10148284017994888,0.41377708556674647,0.0,0.0,0.0,0.0
40405000000,17347,40405000000,map,-0.3565967300853974,-0.10148284017994888,0.41377708556674647,0.0,0.0,0.0,0.0
40407000000,17348,40407000000,map,-0.3565967300853974,-0.10148284017994888,0.41377708556674647,0.0,0.0,0.0,0.0
40409000000,17349,40409000000,map,-0.3565967300853974,-0.10148284017994888,0.41377708556674647,0.0,0.0,0.0,0.0
40411000000,17350,40411000000,map,-0.3481764803090491,-0.09862963795374947,0.412539907323703,0.0,0.0,0.0,0.0
40413000000,17351,40413000000,map,-0.3481764803090491,-0.09862963795374947,0.412539907323703,0.0,0.0,0.0,0.0
40415000000,17352,40415000000,map,-0.3481764803090491,-0.09862963795374947,0.412539907323703,0.0,0.0,0.0,0.0
40417000000,17353,40417000000,map,-0.3481764803090491,-0.09862963795374947,0.412539907323703,0.0,0.0,0.0,0.0
40419000000,17354,40419000000,map,-0.3398904787902674,-0.09542749799215208,0.4111350688394797,0.0,0.0,0.0,0.0
40421000000,17355,40421000000,map,-0.3398904787902674,-0.09542749799215208,0.4111350688394797,0.0,0.0,0.0,0.0
40423000000,17356,40423000000,map,-0.3398904787902674,-0.09542749799215208,0.4111350688394797,0.0,0.0,0.0,0.0
40425000000,17357,40425000000,map,-0.3398904787902674,-0.09542749799215208,0.4111350688394797,0.0,0.0,0.0,0.0
40427000000,17358,40427000000,map,-0.3316581566062654,-0.09172718976828492,0.40952317493490437,0.0,0.0,0.0,0.0
40429000000,17359,40429000000,map,-0.3316581566062654,-0.09172718976828492,0.40952317493490437,0.0,0.0,0.0,0.0
40431000000,17360,40431000000,map,-0.3316581566062654,-0.09172718976828492,0.40952317493490437,0.0,0.0,0.0,0.0
40433000000,17361,40433000000,map,-0.3316581566062654,-0.09172718976828492,0.40952317493490437,0.0,0.0,0.0,0.0
40435000000,17362,40435000000,map,-0.32343256094902684,-0.08754906960321159,0.40772077731703216,0.0,0.0,0.0,0.0
40437000000,17363,40437000000,map,-0.32343256094902684,-0.08754906960321159,0.40772077731703216,0.0,0.0,0.0,0.0
40439000000,17364,40439000000,map,-0.32343256094902684,-0.08754906960321159,0.40772077731703216,0.0,0.0,0.0,0.0
40441000000,17365,40441000000,map,-0.32343256094902684,-0.08754906960321159,0.40772077731703216,0.0,0.0,0.0,0.0
40443000000,17366,40443000000,map,-0.3152279212475287,-0.08296835678787273,0.40578481971410674,0.0,0.0,0.0,0.0
40445000000,17367,40445000000,map,-0.3152279212475287,-0.08296835678787273,0.40578481971410674,0.0,0.0,0.0,0.0
40447000000,17368,40447000000,map,-0.3152279212475287,-0.08296835678787273,0.40578481971410674,0.0,0.0,0.0,0.0
40449000000,17369,40449000000,map,-0.3152279212475287,-0.08296835678787273,0.40578481971410674,0.0,0.0,0.0,0.0
40451000000,17370,40451000000,map,-0.30693345354425505,-0.07807094911442634,0.4037414293098732,0.0,0.0,0.0,0.0
40453000000,17371,40453000000,map,-0.30693345354425505,-0.07807094911442634,0.4037414293098732,0.0,0.0,0.0,0.0
40455000000,17372,40455000000,map,-0.30693345354425505,-0.07807094911442634,0.4037414293098732,0.0,0.0,0.0,0.0
40457000000,17373,40457000000,map,-0.30693345354425505,-0.07807094911442634,0.4037414293098732,0.0,0.0,0.0,0.0
40459000000,17374,40459000000,map,-0.30278549499511725,-0.07551661511263368,0.4026609501777562,0.0,0.0,0.0,0.0
40461000000,17375,40461000000,map,-0.30278549499511725,-0.07551661511263368,0.4026609501777562,0.0,0.0,0.0,0.0
40463000000,17376,40463000000,map,-0.30278549499511725,-0.07551661511263368,0.4026609501777562,0.0,0.0,0.0,0.0
