%time,field.header.seq,field.header.stamp,field.header.frame_id,field.group_mix,field.controls0,field.controls1,field.controls2,field.controls3,field.controls4,field.controls5,field.controls6,field.controls7
40332000000,34620,40331000000,,0,-0.25908163189888,0.0732794851064682,-0.16713763773441315,0.7582177519798279,0.0,0.0,0.0,0.0
40332000000,34621,40331000000,,0,-0.25908163189888,0.0732794851064682,-0.16713763773441315,0.7582177519798279,0.0,0.0,0.0,0.0
40333000000,34622,40333000000,,0,0.33372941613197327,0.07384748756885529,0.26889267563819885,0.5730270147323608,0.0,0.0,0.0,0.0
40333000000,34623,40333000000,,0,0.33372941613197327,0.07384748756885529,0.26889267563819885,0.5730270147323608,0.0,0.0,0.0,0.0
40335000000,34624,40335000000,,0,-0.26102566719055176,0.06679749488830566,-0.15307343006134033,0.7578524947166443,0.0,0.0,0.0,0.0
40335000000,34625,40335000000,,0,-0.26102566719055176,0.06679749488830566,-0.15307343006134033,0.7578524947166443,0.0,0.0,0.0,0.0
40337000000,34626,40337000000,,0,0.3291893005371094,0.09370311349630356,0.26542899012565613,0.5723611116409302,0.0,0.0,0.0,0.0
40337000000,34627,40337000000,,0,0.3291893005371094,0.09370311349630356,0.26542899012565613,0.5723611116409302,0.0,0.0,0.0,0.0
40339000000,34628,40339000000,,0,-0.2648641765117645,0.0781877338886261,-0.1498994082212448,0.7601098418235779,0.0,0.0,0.0,0.0
40339000000,34629,40339000000,,0,-0.2648641765117645,0.0781877338886261,-0.1498994082212448,0.7601098418235779,0.0,0.0,0.0,0.0
40341000000,34630,40341000000,,0,0.3287695348262787,0.08110837638378143,0.26469382643699646,0.5750008821487427,0.0,0.0,0.0,0.0
40341000000,34631,40341000000,,0,0.3287695348262787,0.08110837638378143,0.26469382643699646,0.5750008821487427,0.0,0.0,0.0,0.0
40343000000,34632,40343000000,,0,-0.2706322968006134,0.09186568111181259,-0.143853560090065,0.7610552310943604,0.0,0.0,0.0,0.0
40343000000,34633,40343000000,,0,-0.2706322968006134,0.09186568111181259,-0.143853560090065,0.7610552310943604,0.0,0.0,0.0,0.0
40345000000,34634,40345000000,,0,0.3277154862880707,0.0924718901515007,0.24857008457183838,0.5750360488891602,0.0,0.0,0.0,0.0
40345000000,34635,40345000000,,0,0.3277154862880707,0.0924718901515007,0.24857008457183838,0.5750360488891602,0.0,0.0,0.0,0.0
40347000000,34636,40347000000,,0,-0.26797419786453247,0.08077367395162582,-0.140227809548378,0.7607206702232361,0.0,0.0,0.0,0.0
40347000000,34637,40347000000,,0,-0.26797419786453247,0.08077367395162582,-0.140227809548378,0.7607206702232361,0.0,0.0,0.0,0.0
40349000000,34638,40349000000,,0,0.3292955458164215,0.09849566221237183,0.24988070130348206,0.5757493376731873,0.0,0.0,0.0,0.0
40349000000,34639,40349000000,,0,0.3292955458164215,0.09849566221237183,0.24988070130348206,0.5757493376731873,0.0,0.0,0.0,0.0
40351000000,34640,40351000000,,0,-0.2715705335140228,0.0862727239727974,-0.1274692416191101,0.7619987726211548,0.0,0.0,0.0,0.0
40351000000,34641,40351000000,,0,-0.2715705335140228,0.0862727239727974,-0.1274692416191101,0.7619987726211548,0.0,0.0,0.0,0.0
