%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
650722000000,107264,650722000000,map,0.31075319647789,0.31203362345695496,0.2513889968395233,0.0,0.0,0.0,0.0
650724000000,107265,650724000000,map,0.30869123339653015,0.3199949860572815,0.25924152135849,0.0,0.0,0.0,0.0
650726000000,107266,650726000000,map,0.3064062297344208,0.3279200792312622,0.2668739855289459,0.0,0.0,0.0,0.0
650728000000,107267,650728000000,map,0.3012201488018036,0.3358254134654999,0.26964712142944336,0.0,0.0,0.0,0.0
650730000000,107268,650730000000,map,0.29682543873786926,0.3428056538105011,0.27786973118782043,0.0,0.0,0.0,0.0
650732000000,107269,650732000000,map,0.2829750180244446,0.3440333604812622,0.2806451916694641,0.0,0.0,0.0,0.0
650734000000,107270,650734000000,map,0.2739975154399872,0.3483732342720032,0.2870866656303406,0.0,0.0,0.0,0.0
650736000000,107271,650736000000,map,0.2603225111961365,0.34954148530960083,0.28873875737190247,0.0,0.0,0.0,0.0
650738000000,107272,650738000000,map,0.2493533045053482,0.3525901138782501,0.2954694926738739,0.0,0.0,0.0,0.0
650740000000,107273,650740000000,map,0.23609045147895813,0.35436105728149414,0.3013887107372284,0.0,0.0,0.0,0.0
650742000000,107274,650742000000,map,0.21571335196495056,0.349485844373703,0.3024787902832031,0.0,0.0,0.0,0.0
650744000000,107275,650744000000,map,0.2019840031862259,0.35105475783348083,0.30686095356941223,0.0,0.0,0.0,0.0
650746000000,107276,650746000000,map,0.18134813010692596,0.3457131087779999,0.30917543172836304,0.0,0.0,0.0,0.0
650748000000,107277,650748000000,map,0.1629313826560974,0.3433859050273895,0.313665509223938,0.0,0.0,0.0,0.0
650750000000,107278,650750000000,map,0.13783828914165497,0.3342451751232147,0.3137362599372864,0.0,0.0,0.0,0.0
650752000000,107279,650752000000,map,0.11969316005706787,0.33171358704566956,0.3170173764228821,0.0,0.0,0.0,0.0
650754000000,107280,650754000000,map,0.10097459703683853,0.32823362946510315,0.3212873339653015,0.0,0.0,0.0,0.0
650756000000,107281,650756000000,map,0.07327672839164734,0.3155715763568878,0.31970831751823425,0.0,0.0,0.0,0.0
650758000000,107282,650758000000,map,0.05203672870993614,0.30930882692337036,0.3224163353443146,0.0,0.0,0.0,0.0
650760000000,107283,650760000000,map,0.03208564594388008,0.3037903904914856,0.32489410042762756,0.0,0.0,0.0,0.0
650762000000,107284,650762000000,map,0.004224410746246576,0.2871064245700836,0.320964515209198,0.0,0.0,0.0,0.0
650764000000,107285,650764000000,map,-0.0184083990752697,0.2780785858631134,0.3226345181465149,0.0,0.0,0.0,0.0
650766000000,107286,650766000000,map,-0.044054679572582245,0.2611696422100067,0.3191233277320862,0.0,0.0,0.0,0.0
650768000000,107287,650768000000,map,-0.06522531062364578,0.25118881464004517,0.3200649619102478,0.0,0.0,0.0,0.0
650770000000,107288,650770000000,map,-0.08817718178033829,0.23464162647724152,0.31628838181495667,0.0,0.0,0.0,0.0
650772000000,107289,650772000000,map,-0.109990194439888,0.22289931774139404,0.3167940080165863,0.0,0.0,0.0,0.0
650774000000,107290,650774000000,map,-0.13058900833129883,0.2115551084280014,0.31717538833618164,0.0,0.0,0.0,0.0
650776000000,107291,650776000000,map,-0.15254192054271698,0.1906892955303192,0.31149494647979736,0.0,0.0,0.0,0.0
650778000000,107292,650778000000,map,-0.1719391942024231,0.1773286610841751,0.3108111619949341,0.0,0.0,0.0,0.0
650780000000,107293,650780000000,map,-0.19175347685813904,0.15555956959724426,0.3046366274356842,0.0,0.0,0.0,0.0
650782000000,107294,650782000000,map,-0.20982135832309723,0.14101196825504303,0.30328136682510376,0.0,0.0,0.0,0.0
650784000000,107295,650784000000,map,-0.2252153754234314,0.1263243407011032,0.30219754576683044,0.0,0.0,0.0,0.0
650786000000,107296,650786000000,map,-0.24022161960601807,0.10306894034147263,0.29461565613746643,0.0,0.0,0.0,0.0
650788000000,107297,650788000000,map,-0.2555009424686432,0.08762612193822861,0.29226818680763245,0.0,0.0,0.0,0.0
650790000000,107298,650790000000,map,-0.26770612597465515,0.06615688651800156,0.2854824960231781,0.0,0.0,0.0,0.0
650792000000,107299,650792000000,map,-0.27912992238998413,0.0488608293235302,0.2829095721244812,0.0,0.0,0.0,0.0
650794000000,107300,650794000000,map,-0.28982779383659363,0.03292771801352501,0.2795109152793884,0.0,0.0,0.0,0.0
650796000000,107301,650796000000,map,-0.29544198513031006,0.006429447326809168,0.2680511772632599,0.0,0.0,0.0,0.0
650798000000,107302,650798000000,map,-0.3033362627029419,-0.01047239638864994,0.2638935446739197,0.0,0.0,0.0,0.0
650800000000,107303,650800000000,map,-0.30525675415992737,-0.03351999446749687,0.25623056292533875,0.0,0.0,0.0,0.0
650802000000,107304,650802000000,map,-0.30962276458740234,-0.05080735310912132,0.25112393498420715,0.0,0.0,0.0,0.0
650804000000,107305,650804000000,map,-0.313814252614975,-0.06656913459300995,0.24655011296272278,0.0,0.0,0.0,0.0
