%time,field.header.seq,field.header.stamp,field.header.frame_id,field.group_mix,field.controls0,field.controls1,field.controls2,field.controls3,field.controls4,field.controls5,field.controls6,field.controls7
650719000000,214524,650718000000,,0,0.308724045753479,0.29676300287246704,0.2423960119485855,0.9334926009178162,0.0,0.0,0.0,0.0
650719000000,214525,650718000000,,0,0.308724045753479,0.29676300287246704,0.2423960119485855,0.9334926009178162,0.0,0.0,0.0,0.0
650721000000,214526,650721000000,,0,0.31262314319610596,0.30860671401023865,0.2497350424528122,0.930219829082489,0.0,0.0,0.0,0.0
650721000000,214527,650721000000,,0,0.31262314319610596,0.30860671401023865,0.2497350424528122,0.930219829082489,0.0,0.0,0.0,0.0
650723000000,214528,650722000000,,0,0.31075319647789,0.31203362345695496,0.2513889968395233,0.9316689372062683,0.0,0.0,0.0,0.0
650723000000,214529,650722000000,,0,0.31075319647789,0.31203362345695496,0.2513889968395233,0.9316689372062683,0.0,0.0,0.0,0.0
650724000000,214530,650724000000,,0,0.30869123339653015,0.3199949860572815,0.25924152135849,0.9314691424369812,0.0,0.0,0.0,0.0
650724000000,214531,650724000000,,0,0.30869123339653015,0.3199949860572815,0.25924152135849,0.9314691424369812,0.0,0.0,0.0,0.0
650726000000,214532,650726000000,,0,0.3064062297344208,0.3279200792312622,0.2668739855289459,0.931468665599823,0.0,0.0,0.0,0.0
650726000000,214533,650726000000,,0,0.3064062297344208,0.3279200792312622,0.2668739855289459,0.931468665599823,0.0,0.0,0.0,0.0
650728000000,214534,650728000000,,0,0.3012201488018036,0.3358254134654999,0.26964712142944336,0.9286043643951416,0.0,0.0,0.0,0.0
650728000000,214535,650728000000,,0,0.3012201488018036,0.3358254134654999,0.26964712142944336,0.9286043643951416,0.0,0.0,0.0,0.0
650730000000,214536,650730000000,,0,0.29682543873786926,0.3428056538105011,0.27786973118782043,0.9300599694252014,0.0,0.0,0.0,0.0
650730000000,214537,650730000000,,0,0.29682543873786926,0.3428056538105011,0.27786973118782043,0.9300599694252014,0.0,0.0,0.0,0.0
650732000000,214538,650732000000,,0,0.2829750180244446,0.3440333604812622,0.2806451916694641,0.9299983978271484,0.0,0.0,0.0,0.0
650732000000,214539,650732000000,,0,0.2829750180244446,0.3440333604812622,0.2806451916694641,0.9299983978271484,0.0,0.0,0.0,0.0
650734000000,214540,650734000000,,0,0.2739975154399872,0.3483732342720032,0.2870866656303406,0.9296668171882629,0.0,0.0,0.0,0.0
650734000000,214541,650734000000,,0,0.2739975154399872,0.3483732342720032,0.2870866656303406,0.9296668171882629,0.0,0.0,0.0,0.0
650736000000,214542,650736000000,,0,0.2603225111961365,0.34954148530960083,0.28873875737190247,0.928347647190094,0.0,0.0,0.0,0.0
650736000000,214543,650736000000,,0,0.2603225111961365,0.34954148530960083,0.28873875737190247,0.928347647190094,0.0,0.0,0.0,0.0
650738000000,214544,650738000000,,0,0.2493533045053482,0.3525901138782501,0.2954694926738739,0.9291545152664185,0.0,0.0,0.0,0.0
650738000000,214545,650738000000,,0,0.2493533045053482,0.3525901138782501,0.2954694926738739,0.9291545152664185,0.0,0.0,0.0,0.0
650740000000,214546,650740000000,,0,0.23609045147895813,0.35436105728149414,0.3013887107372284,0.9291720986366272,0.0,0.0,0.0,0.0
650740000000,214547,650740000000,,0,0.23609045147895813,0.35436105728149414,0.3013887107372284,0.9291720986366272,0.0,0.0,0.0,0.0
650742000000,214548,650742000000,,0,0.21571335196495056,0.349485844373703,0.3024787902832031,0.929084837436676,0.0,0.0,0.0,0.0
650742000000,214549,650742000000,,0,0.21571335196495056,0.349485844373703,0.3024787902832031,0.929084837436676,0.0,0.0,0.0,0.0
650744000000,214550,650744000000,,0,0.2019840031862259,0.35105475783348083,0.30686095356941223,0.9281745553016663,0.0,0.0,0.0,0.0
650744000000,214551,650744000000,,0,0.2019840031862259,0.35105475783348083,0.30686095356941223,0.9281745553016663,0.0,0.0,0.0,0.0
650746000000,214552,650746000000,,0,0.18134813010692596,0.3457131087779999,0.30917543172836304,0.9290624260902405,0.0,0.0,0.0,0.0
650746000000,214553,650746000000,,0,0.18134813010692596,0.3457131087779999,0.30917543172836304,0.9290624260902405,0.0,0.0,0.0,0.0
650748000000,214554,650748000000,,0,0.1629313826560974,0.3433859050273895,0.313665509223938,0.9288215637207031,0.0,0.0,0.0,0.0
650748000000,214555,650748000000,,0,0.1629313826560974,0.3433859050273895,0.313665509223938,0.9288215637207031,0.0,0.0,0.0,0.0
650750000000,214556,650750000000,,0,0.13783828914165497,0.3342451751232147,0.3137362599372864,0.9287465810775757,0.0,0.0,0.0,0.0
650750000000,214557,650750000000,,0,0.13783828914165497,0.3342451751232147,0.3137362599372864,0.9287465810775757,0.0,0.0,0.0,0.0
650752000000,214558,650752000000,,0,0.11969316005706787,0.33171358704566956,0.3170173764228821,0.9280499219894409,0.0,0.0,0.0,0.0
650752000000,214559,650752000000,,0,0.11969316005706787,0.33171358704566956,0.3170173764228821,0.9280499219894409,0.0,0.0,0.0,0.0
650754000000,214560,650754000000,,0,0.10097459703683853,0.32823362946510315,0.3212873339653015,0.9288750886917114,0.0,0.0,0.0,0.0
650754000000,214561,650754000000,,0,0.10097459703683853,0.32823362946510315,0.3212873339653015,0.9288750886917114,0.0,0.0,0.0,0.0
650756000000,214562,650756000000,,0,0.07327672839164734,0.3155715763568878,0.31970831751823425,0.928808331489563,0.0,0.0,0.0,0.0
650756000000,214563,650756000000,,0,0.07327672839164734,0.3155715763568878,0.31970831751823425,0.928808331489563,0.0,0.0,0.0,0.0
650758000000,214564,650758000000,,0,0.05203672870993614,0.30930882692337036,0.3224163353443146,0.9284979701042175,0.0,0.0,0.0,0.0
650758000000,214565,650758000000,,0,0.05203672870993614,0.30930882692337036,0.3224163353443146,0.9284979701042175,0.0,0.0,0.0,0.0
650760000000,214566,650760000000,,0,0.03208564594388008,0.3037903904914856,0.32489410042762756,0.9282189607620239,0.0,0.0,0.0,0.0
650760000000,214567,650760000000,,0,0.03208564594388008,0.3037903904914856,0.32489410042762756,0.9282189607620239,0.0,0.0,0.0,0.0
650762000000,214568,650762000000,,0,0.004224410746246576,0.2871064245700836,0.320964515209198,0.9287990927696228,0.0,0.0,0.0,0.0
650762000000,214569,650762000000,,0,0.004224410746246576,0.2871064245700836,0.320964515209198,0.9287990927696228,0.0,0.0,0.0,0.0
650764000000,214570,650764000000,,0,-0.0184083990752697,0.2780785858631134,0.3226345181465149,0.9285171031951904,0.0,0.0,0.0,0.0
