%time,field.header.seq,field.header.stamp,field.header.frame_id,field.x,field.y,field.z,field.r,field.buttons
13093000000,324,13093000000,,0.0,0.0,0.5,0.0,0
13143000000,325,13143000000,,0.0,0.0,0.5,0.0,0
13178000000,326,13178000000,,0.0,0.0,0.5,0.0,0
13213000000,327,13213000000,,0.0,0.0,0.5,0.0,0
13261000000,328,13260000000,,0.0,0.0,0.5,0.0,0
13292000000,329,13292000000,,0.0,0.0,0.5,0.0,0
13343000000,330,13342000000,,0.0,0.0,0.5,0.0,0
13376000000,331,13376000000,,0.0,0.0,0.5,0.0,0
13411000000,332,13411000000,,0.0,0.0,0.5,0.0,0
13476000000,333,13475000000,,0.0,0.0,0.5,0.0,0
13493000000,334,13493000000,,0.0,0.0,0.5,0.0,0
13542000000,335,13541000000,,0.0,0.0,0.5,0.0,0
13576000000,336,13576000000,,0.0,0.0,0.5,0.0,0
13625000000,337,13625000000,,0.0,0.0,0.5,0.0,0
13659000000,338,13659000000,,0.0,0.0,0.5,0.0,0
13694000000,339,13694000000,,0.0,0.0,0.5,0.0,0
13759000000,340,13759000000,,0.0,0.0,0.5,0.0,0
13776000000,341,13776000000,,0.0,0.0,0.5,0.0,0
13826000000,342,13826000000,,0.0,0.0,0.5,0.0,0
13875000000,343,13875000000,,0.0,0.0,0.5,0.0,0
13892000000,344,13892000000,,0.0,0.0,0.5,0.0,0
13959000000,345,13959000000,,0.0,0.0,0.5,0.0,0
13975000000,346,13975000000,,0.0,0.0,0.5,0.0,0
14026000000,347,14026000000,,0.0,0.0,0.5,0.0,0
14077000000,348,14077000000,,0.0,0.0,0.5,0.0,0
14093000000,349,14093000000,,0.0,0.0,0.5,0.0,0
14142000000,350,14142000000,,0.0,0.0,0.5,0.0,0
14175000000,351,14175000000,,0.0,0.0,0.5,0.0,0
14225000000,352,14225000000,,0.0,0.0,0.5,0.0,0
14260000000,353,14260000000,,0.0,0.0,0.5,0.0,0
14293000000,354,14293000000,,0.0,0.0,0.5,0.0,0
14341000000,355,14341000000,,0.0,0.0,0.5,0.0,0
14374000000,356,14374000000,,0.0,0.0,0.5,0.0,0
14425000000,357,14425000000,,0.0,0.0,0.5,0.0,0
14459000000,358,14458000000,,0.0,0.0,0.5,0.0,0
14492000000,359,14492000000,,0.0,0.0,0.5,0.0,0
14543000000,360,14542000000,,0.0,0.0,0.5,0.0,0
14576000000,361,14576000000,,0.0,0.0,0.5,0.0,0
14627000000,362,14627000000,,0.0,0.0,0.5,0.0,0
14660000000,363,14660000000,,0.0,0.0,0.5,0.0,0
14693000000,364,14693000000,,0.0,0.0,0.5,0.0,0
14742000000,365,14742000000,,0.0,0.0,0.5,0.0,0
14776000000,366,14776000000,,0.0,0.0,0.5,0.0,0
14825000000,367,14825000000,,0.0,0.0,0.5,0.0,0
14858000000,368,14858000000,,0.0,0.0,0.5,0.0,0
14892000000,369,14892000000,,0.0,0.0,0.5,0.0,0
14943000000,370,14942000000,,0.0,0.0,0.5,0.0,0
14975000000,371,14975000000,,0.0,0.0,0.5,0.0,0
15008000000,372,15008000000,,0.0,0.0,0.5,0.0,0
15059000000,373,15059000000,,0.0,0.0,0.5,0.0,0
15092000000,374,15092000000,,0.0,0.0,0.5,0.0,0
15142000000,375,15142000000,,0.0,0.0,0.5,0.0,0
15176000000,376,15175000000,,0.0,0.0,0.5,0.0,0
15209000000,377,15209000000,,0.0,0.0,0.5,0.0,0
15260000000,378,15260000000,,0.0,0.0,0.5,0.0,0
15293000000,379,15293000000,,0.0,0.0,0.5,0.0,0
15342000000,380,15342000000,,0.0,0.0,0.5,0.0,0
15375000000,381,15375000000,,0.0,0.0,0.5,0.0,0
15408000000,382,15408000000,,0.0,0.0,0.5,0.0,0
15443000000,383,15443000000,,0.0,0.0,0.5,0.0,0
15460000000,384,15460000000,,0.0,0.0,0.5,0.0,0
15493000000,385,15493000000,,0.0,0.0,0.5,0.0,0
15526000000,386,15526000000,,0.0,0.0,0.5,0.0,0
15559000000,387,15559000000,,0.0,0.0,0.5,0.0,0
15609000000,388,15609000000,,0.0,0.0,0.5,0.0,0
15642000000,389,15642000000,,0.0,0.0,0.5,0.0,0
15691000000,390,15691000000,,0.0,0.0,0.5,0.0,0
15725000000,391,15725000000,,0.0,0.0,0.5,0.0,0
15758000000,392,15758000000,,0.0,0.0,0.5,0.0,0
15809000000,393,15809000000,,0.0,0.0,0.5,0.0,0
15842000000,394,15842000000,,0.0,0.0,0.5,0.0,0
15893000000,395,15893000000,,0.0,0.0,0.5,0.0,0
