%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1759811045546678240,1270,1759811045543812992,map,-0.040194883942604065,0.1920529007911682,-0.021838223561644554,0.0,0.0,0.0,0.0
1759811045549006144,1271,1759811045546533728,map,-0.041081689298152924,0.19304145872592926,-0.026436548680067062,0.0,0.0,0.0,0.0
1759811045550000768,1272,1759811045548010496,map,-0.041081689298152924,0.19304145872592926,-0.026436548680067062,0.0,0.0,0.0,0.0
1759811045550541088,1273,1759811045549603328,map,-0.041081689298152924,0.19304145872592926,-0.026436548680067062,0.0,0.0,0.0,0.0
1759811045551338880,1274,1759811045551038496,map,-0.041671957820653915,0.19426019489765167,-0.033804938197135925,0.0,0.0,0.0,0.0
1759811045557455616,1275,1759811045553013408,map,-0.041671957820653915,0.19426019489765167,-0.033804938197135925,0.0,0.0,0.0,0.0
1759811045557467712,1276,1759811045554982752,map,-0.041671957820653915,0.19426019489765167,-0.033804938197135925,0.0,0.0,0.0,0.0
1759811045558586496,1277,1759811045556979488,map,-0.04141845554113388,0.1936085969209671,-0.029502786695957184,0.0,0.0,0.0,0.0
1759811045559807776,1278,1759811045558922752,map,-0.04141845554113388,0.1936085969209671,-0.029502786695957184,0.0,0.0,0.0,0.0
1759811045562845280,1279,1759811045561035712,map,-0.04042862728238106,0.19152282178401947,-0.01717115379869938,0.0,0.0,0.0,0.0
1759811045563410880,1280,1759811045563148832,map,-0.04042862728238106,0.19152282178401947,-0.01717115379869938,0.0,0.0,0.0,0.0
1759811045566037536,1281,1759811045565031488,map,-0.04046185687184334,0.19156832993030548,-0.01706930622458458,0.0,0.0,0.0,0.0
1759811045567104384,1282,1759811045567016032,map,-0.04033045098185539,0.19066224992275238,-0.021743780001997948,0.0,0.0,0.0,0.0
1759811045569194880,1283,1759811045569008576,map,-0.04033045098185539,0.19066224992275238,-0.021743780001997948,0.0,0.0,0.0,0.0
1759811045571882848,1284,1759811045570988160,map,-0.04033045098185539,0.19066224992275238,-0.021743780001997948,0.0,0.0,0.0,0.0
1759811045573238656,1285,1759811045572981792,map,-0.04084404930472374,0.1924699991941452,-0.029538599774241447,0.0,0.0,0.0,0.0
1759811045575555744,1286,1759811045575091808,map,-0.04084404930472374,0.1924699991941452,-0.029538599774241447,0.0,0.0,0.0,0.0
1759811045577118560,1287,1759811045576986848,map,-0.040832724422216415,0.1924452781677246,-0.029569586738944054,0.0,0.0,0.0,0.0
1759811045579781728,1288,1759811045579035936,map,-0.040832724422216415,0.1924452781677246,-0.029569586738944054,0.0,0.0,0.0,0.0
1759811045581975296,1289,1759811045580972512,map,-0.04073993116617203,0.1915491670370102,-0.025603346526622772,0.0,0.0,0.0,0.0
1759811045583739264,1290,1759811045583534336,map,-0.04073993116617203,0.1915491670370102,-0.025603346526622772,0.0,0.0,0.0,0.0
1759811045587522432,1291,1759811045587099552,map,-0.04073993116617203,0.1915491670370102,-0.025603346526622772,0.0,0.0,0.0,0.0
1759811045588996000,1292,1759811045588490496,map,-0.04073993116617203,0.1915491670370102,-0.025603346526622772,0.0,0.0,0.0,0.0
1759811045589570592,1293,1759811045589365184,map,-0.04074316844344139,0.1915503442287445,-0.025578929111361504,0.0,0.0,0.0,0.0
1759811045591275328,1294,1759811045590937248,map,-0.0403040386736393,0.19029729068279266,-0.02031514421105385,0.0,0.0,0.0,0.0
1759811045593239616,1295,1759811045592943008,map,-0.0403040386736393,0.19029729068279266,-0.02031514421105385,0.0,0.0,0.0,0.0
1759811045595302368,1296,1759811045595119776,map,-0.0403040386736393,0.19029729068279266,-0.02031514421105385,0.0,0.0,0.0,0.0
1759811045597414368,1297,1759811045597135552,map,-0.04099190980195999,0.19309553503990173,-0.029904594644904137,0.0,0.0,0.0,0.0
1759811045599329600,1298,1759811045599112992,map,-0.04099190980195999,0.19309553503990173,-0.029904594644904137,0.0,0.0,0.0,0.0
1759811045601985920,1299,1759811045601085344,map,-0.04099190980195999,0.19309553503990173,-0.029904594644904137,0.0,0.0,0.0,0.0
1759811045603224672,1300,1759811045603023840,map,-0.04094352573156357,0.19277530908584595,-0.02670818567276001,0.0,0.0,0.0,0.0
1759811045605254688,1301,1759811045605114272,map,-0.04094352573156357,0.19277530908584595,-0.02670818567276001,0.0,0.0,0.0,0.0
1759811045607213536,1302,1759811045607110144,map,-0.04093964025378227,0.19277030229568481,-0.026736175641417503,0.0,0.0,0.0,0.0
1759811045609210944,1303,1759811045609000320,map,-0.04035332426428795,0.19073981046676636,-0.022282810881733894,0.0,0.0,0.0,0.0
1759811045611583904,1304,1759811045611003456,map,-0.04035332426428795,0.19073981046676636,-0.022282810881733894,0.0,0.0,0.0,0.0
1759811045613082016,1305,1759811045612913440,map,-0.040888018906116486,0.19177016615867615,-0.025953900068998337,0.0,0.0,0.0,0.0
1759811045617322144,1306,1759811045615091072,map,-0.040888018906116486,0.19177016615867615,-0.025953900068998337,0.0,0.0,0.0,0.0
1759811045618096640,1307,1759811045617432096,map,-0.040888309478759766,0.1917581707239151,-0.02594084106385708,0.0,0.0,0.0,0.0
1759811045620119328,1308,1759811045619359488,map,-0.040888309478759766,0.1917581707239151,-0.02594084106385708,0.0,0.0,0.0,0.0
1759811045621851648,1309,1759811045621062400,map,-0.04143340140581131,0.1931649148464203,-0.03188324719667435,0.0,0.0,0.0,0.0
1759811045624089312,1310,1759811045623768992,map,-0.04143340140581131,0.1931649148464203,-0.03188324719667435,0.0,0.0,0.0,0.0
