%time,field.header.seq,field.header.stamp,field.header.frame_id,field.x,field.y,field.z,field.r,field.buttons
14080000000,377,14079000000,,0.0,0.0,0.5,0.0,0
14116000000,378,14115000000,,0.0,0.0,0.5,0.0,0
14162000000,379,14162000000,,0.0,0.0,0.5,0.0,0
14196000000,380,14196000000,,0.0,0.0,0.5,0.0,0
14243000000,381,14243000000,,0.0,0.0,0.5,0.0,0
14275000000,382,14274000000,,0.0,0.0,0.5,0.0,0
14311000000,383,14311000000,,0.0,0.0,0.5,0.0,0
14356000000,384,14356000000,,0.0,0.0,0.5,0.0,0
14391000000,385,14391000000,,0.0,0.0,0.5,0.0,0
14440000000,386,14439000000,,0.0,0.0,0.5,0.0,0
14474000000,387,14474000000,,0.0,0.0,0.5,0.0,0
14510000000,388,14510000000,,0.0,0.0,0.5,0.0,0
14591000000,389,14591000000,,0.0,0.0,0.5,0.0,0
14640000000,390,14640000000,,0.0,0.0,0.5,0.0,0
14673000000,391,14673000000,,0.0,0.0,0.5,0.0,0
14710000000,392,14710000000,,0.0,0.0,0.5,0.0,0
14758000000,393,14757000000,,0.0,0.0,0.5,0.0,0
14791000000,394,14791000000,,0.0,0.0,0.5,0.0,0
14840000000,395,14840000000,,0.0,0.0,0.5,0.0,0
14873000000,396,14873000000,,0.0,0.0,0.5,0.0,0
14911000000,397,14911000000,,0.0,0.0,0.5,0.0,0
14957000000,398,14957000000,,0.0,0.0,0.5,0.0,0
15007000000,399,15007000000,,0.0,0.0,0.5,0.0,0
15042000000,400,15042000000,,0.0,0.0,0.5,0.0,0
15073000000,401,15073000000,,0.0,0.0,0.5,0.0,0
15124000000,402,15124000000,,0.0,0.0,0.5,0.0,0
15158000000,403,15158000000,,0.0,0.0,0.5,0.0,0
15190000000,404,15190000000,,0.0,0.0,0.5,0.0,0
15240000000,405,15240000000,,0.0,0.0,0.5,0.0,0
15273000000,406,15273000000,,0.0,0.0,0.5,0.0,0
15323000000,407,15323000000,,0.0,0.0,0.5,0.0,0
15357000000,408,15357000000,,0.0,0.0,0.5,0.0,0
15390000000,409,15390000000,,0.0,0.0,0.5,0.0,0
15441000000,410,15441000000,,0.0,0.0,0.5,0.0,0
15474000000,411,15474000000,,0.0,0.0,0.5,0.0,0
15523000000,412,15523000000,,0.0,0.0,0.5,0.0,0
15591000000,413,15590000000,,0.0,0.0,0.5,0.0,0
15640000000,414,15639000000,,0.0,0.0,0.5,0.0,0
15673000000,415,15673000000,,0.0,0.0,0.5,0.0,0
15724000000,416,15724000000,,0.0,0.0,0.5,0.0,0
15757000000,417,15757000000,,0.0,0.0,0.5,0.0,0
15791000000,418,15791000000,,0.0,0.0,0.5,0.0,0
15840000000,419,15840000000,,0.0,0.0,0.5,0.0,0
15873000000,420,15873000000,,0.0,0.0,0.5,0.0,0
15923000000,421,15923000000,,0.0,0.0,0.5,0.0,0
15957000000,422,15956000000,,0.0,0.0,0.5,0.0,0
15990000000,423,15990000000,,0.0,0.0,0.5,0.0,0
16041000000,424,16041000000,,0.0,0.0,0.5,0.0,0
16074000000,425,16074000000,,0.0,0.0,0.5,0.0,0
16123000000,426,16123000000,,0.0,0.0,0.5,0.0,0
16156000000,427,16156000000,,0.0,0.0,0.5,0.0,0
16191000000,428,16191000000,,0.0,0.0,0.5,0.0,0
