%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
288335000000,23798,288335000000,map,0.3755686581134796,0.01438427809625864,-0.030900202691555023,0.0,0.0,0.0,0.0
288337000000,23799,288337000000,map,-0.23125557601451874,-0.040648337453603745,0.06709910184144974,0.0,0.0,0.0,0.0
288339000000,23800,288339000000,map,0.3751693665981293,0.016508789733052254,-0.03455877676606178,0.0,0.0,0.0,0.0
288341000000,23801,288341000000,map,-0.2284950166940689,-0.039051029831171036,0.07152402400970459,0.0,0.0,0.0,0.0
288343000000,23802,288343000000,map,0.37566787004470825,0.02338993549346924,-0.035799913108348846,0.0,0.0,0.0,0.0
288345000000,23803,288345000000,map,-0.23244933784008026,-0.03828120604157448,0.07148905843496323,0.0,0.0,0.0,0.0
288347000000,23804,288347000000,map,0.3752603530883789,0.02727157436311245,-0.03631564974784851,0.0,0.0,0.0,0.0
288349000000,23805,288349000000,map,-0.23255334794521332,-0.032035768032073975,0.07603102177381516,0.0,0.0,0.0,0.0
288351000000,23806,288351000000,map,0.37644100189208984,0.031989552080631256,-0.04050411283969879,0.0,0.0,0.0,0.0
288353000000,23807,288353000000,map,-0.23572084307670593,-0.025031542405486107,0.08107529580593109,0.0,0.0,0.0,0.0
288355000000,23808,288355000000,map,0.37588056921958923,0.03233339637517929,-0.04418199509382248,0.0,0.0,0.0,0.0
288357000000,23809,288357000000,map,-0.23482632637023926,-0.02592824026942253,0.07915962487459183,0.0,0.0,0.0,0.0
288359000000,23810,288359000000,map,0.3770598769187927,0.03344089165329933,-0.0439753532409668,0.0,0.0,0.0,0.0
288361000000,23811,288361000000,map,-0.2341507226228714,-0.02739611081779003,0.08049697428941727,0.0,0.0,0.0,0.0
288363000000,23812,288363000000,map,0.37477824091911316,0.03408443555235863,-0.04509689658880234,0.0,0.0,0.0,0.0
288365000000,23813,288365000000,map,-0.24063563346862793,-0.02681860513985157,0.08064211159944534,0.0,0.0,0.0,0.0
288367000000,23814,288367000000,map,0.3735593557357788,0.026950880885124207,-0.049590956419706345,0.0,0.0,0.0,0.0
288369000000,23815,288369000000,map,-0.238874614238739,-0.032046109437942505,0.07439898699522018,0.0,0.0,0.0,0.0
288371000000,23816,288371000000,map,0.3755294978618622,0.021551689133048058,-0.05010458827018738,0.0,0.0,0.0,0.0
288373000000,23817,288373000000,map,-0.23871827125549316,-0.03689945861697197,0.0711200013756752,0.0,0.0,0.0,0.0
288375000000,23818,288375000000,map,0.3776760995388031,0.021378396078944206,-0.046653471887111664,0.0,0.0,0.0,0.0
288377000000,23819,288377000000,map,-0.23908841609954834,-0.03748995065689087,0.07557366043329239,0.0,0.0,0.0,0.0
288379000000,23820,288379000000,map,0.3756560981273651,0.022817905992269516,-0.047790881246328354,0.0,0.0,0.0,0.0
288381000000,23821,288381000000,map,-0.24229641258716583,-0.03990640491247177,0.07231055200099945,0.0,0.0,0.0,0.0
288383000000,23822,288383000000,map,0.3749941885471344,0.020408784970641136,-0.04525379091501236,0.0,0.0,0.0,0.0
288385000000,23823,288385000000,map,-0.2428068071603775,-0.03675658255815506,0.0789167582988739,0.0,0.0,0.0,0.0
288387000000,23824,288387000000,map,0.3738175630569458,0.023738287389278412,-0.04928786680102348,0.0,0.0,0.0,0.0
288389000000,23825,288389000000,map,-0.24709205329418182,-0.03590608015656471,0.07758337259292603,0.0,0.0,0.0,0.0
288391000000,23826,288391000000,map,0.37541040778160095,0.02313997969031334,-0.049561403691768646,0.0,0.0,0.0,0.0
288393000000,23827,288393000000,map,-0.24527889490127563,-0.0342654325067997,0.07991398870944977,0.0,0.0,0.0,0.0
288395000000,23828,288395000000,map,0.3763020634651184,0.025738636031746864,-0.05177214369177818,0.0,0.0,0.0,0.0
288397000000,23829,288397000000,map,-0.24716734886169434,-0.03893687203526497,0.07608405500650406,0.0,0.0,0.0,0.0
288399000000,23830,288399000000,map,0.3770614564418793,0.020931819453835487,-0.050804898142814636,0.0,0.0,0.0,0.0
288401000000,23831,288401000000,map,-0.24564678966999054,-0.04287641867995262,0.07459017634391785,0.0,0.0,0.0,0.0
288403000000,23832,288403000000,map,0.3755023181438446,0.015265162102878094,-0.054304059594869614,0.0,0.0,0.0,0.0
288405000000,23833,288405000000,map,-0.2477787733078003,-0.043000344187021255,0.07161112874746323,0.0,0.0,0.0,0.0
