%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1759811372875715168,2468,1759811372875254976,map,0.026072023794661368,0.045651269448665814,0.0033661806513624196,0.0,0.0,0.0,0.0
1759811372877252288,2469,1759811372877135712,map,0.026072023794661368,0.045651269448665814,0.0033661806513624196,0.0,0.0,0.0,0.0
1759811372879217088,2470,1759811372879112992,map,0.026072023794661368,0.045651269448665814,0.0033661806513624196,0.0,0.0,0.0,0.0
1759811372882366400,2471,1759811372881121728,map,0.026072023794661368,0.045651269448665814,0.0033661806513624196,0.0,0.0,0.0,0.0
1759811372883274016,2472,1759811372883146080,map,0.02607317468140321,0.045653793977983914,0.0033249217169057923,0.0,0.0,0.0,0.0
1759811372885503136,2473,1759811372885110112,map,0.02607317468140321,0.045653793977983914,0.0033249217169057923,0.0,0.0,0.0,0.0
1759811372887317024,2474,1759811372887139232,map,0.02607317468140321,0.045653793977983914,0.0033249217169057923,0.0,0.0,0.0,0.0
1759811372889602752,2475,1759811372889106848,map,0.02607317468140321,0.045653793977983914,0.0033249217169057923,0.0,0.0,0.0,0.0
1759811372891529664,2476,1759811372891101504,map,0.02607317468140321,0.045653793977983914,0.0033249217169057923,0.0,0.0,0.0,0.0
1759811372893279136,2477,1759811372893168096,map,0.02607317468140321,0.045653793977983914,0.0033249217169057923,0.0,0.0,0.0,0.0
1759811372895317728,2478,1759811372895199136,map,0.026082351569065215,0.045643407752415543,0.0033448956774259054,0.0,0.0,0.0,0.0
1759811372897319104,2479,1759811372897189056,map,0.026082351569065215,0.045643407752415543,0.0033448956774259054,0.0,0.0,0.0,0.0
1759811372899371936,2480,1759811372899143168,map,0.026082351569065215,0.045643407752415543,0.0033448956774259054,0.0,0.0,0.0,0.0
1759811372901695456,2481,1759811372901450816,map,0.026082351569065215,0.045643407752415543,0.0033448956774259054,0.0,0.0,0.0,0.0
1759811372905736992,2482,1759811372904413632,map,0.026082351569065215,0.045643407752415543,0.0033448956774259054,0.0,0.0,0.0,0.0
1759811372906006560,2483,1759811372905299008,map,0.026076589760732027,0.04565989988146721,0.003360242289107162,0.0,0.0,0.0,0.0
1759811372907629280,2484,1759811372907318528,map,0.026076589760732027,0.04565989988146721,0.003360242289107162,0.0,0.0,0.0,0.0
1759811372912249920,2485,1759811372911117824,map,0.026076589760732027,0.04565989988146721,0.003360242289107162,0.0,0.0,0.0,0.0
