%time,field.header.seq,field.header.stamp,field.header.frame_id,field.x,field.y,field.z,field.r,field.buttons
30655000000,794,30655000000,,0.0,0.0,0.5,0.0,0
30702000000,795,30702000000,,0.0,0.0,0.5,0.0,0
30754000000,796,30754000000,,0.0,0.0,0.5,0.0,0
30774000000,797,30774000000,,0.0,0.0,0.5,0.0,0
30819000000,798,30819000000,,0.0,0.0,0.5,0.0,0
30853000000,799,30853000000,,0.0,0.0,0.5,0.0,0
30903000000,800,30903000000,,0.0,0.0,0.5,0.0,0
30952000000,801,30952000000,,0.0,0.0,0.5,0.0,0
30986000000,802,30986000000,,0.0,0.0,0.5,0.0,0
31019000000,803,31019000000,,0.0,0.0,0.5,0.0,0
31054000000,804,31054000000,,0.0,0.0,0.5,0.0,0
31102000000,805,31102000000,,0.0,0.0,0.5,0.0,0
31151000000,806,31151000000,,0.0,0.0,0.5,0.0,0
31173000000,807,31173000000,,0.0,0.0,0.5,0.0,0
31219000000,808,31219000000,,0.0,0.0,0.5,0.0,0
31268000000,809,31268000000,,0.0,0.0,0.5,0.0,0
31320000000,810,31320000000,,0.0,0.0,0.5,0.0,0
31352000000,811,31352000000,,0.0,0.0,0.5,0.0,0
31373000000,812,31373000000,,0.0,0.0,0.5,0.0,0
31419000000,813,31418000000,,0.0,0.0,0.5,0.0,0
31453000000,814,31453000000,,0.0,0.0,0.5,0.0,0
31502000000,815,31501000000,,0.0,0.0,0.5,0.0,0
31551000000,816,31551000000,,0.0,0.0,0.5,0.0,0
31572000000,817,31572000000,,0.0,0.0,0.5,0.0,0
31619000000,818,31619000000,,0.0,0.0,0.5,0.0,0
31653000000,819,31653000000,,0.0,0.0,0.5,0.0,0
31702000000,820,31702000000,,0.0,0.0,0.5,0.0,0
31752000000,821,31752000000,,0.0,0.0,0.5,0.0,0
31786000000,822,31786000000,,0.0,0.0,0.5,0.0,0
31818000000,823,31818000000,,0.0,0.0,0.5,0.0,0
31852000000,824,31852000000,,0.0,0.0,0.5,0.0,0
31903000000,825,31903000000,,0.0,0.0,0.5,0.0,0
31936000000,826,31936000000,,0.0,0.0,0.5,0.0,0
31986000000,827,31986000000,,0.0,0.0,0.5,0.0,0
32019000000,828,32019000000,,0.0,0.0,0.5,0.0,0
32052000000,829,32052000000,,0.0,0.0,0.5,0.0,0
32102000000,830,32102000000,,0.0,0.0,0.5,0.0,0
32135000000,831,32135000000,,0.0,0.0,0.5,0.0,0
32186000000,832,32186000000,,0.0,0.0,0.5,0.0,0
32219000000,833,32219000000,,0.0,0.0,0.5,0.0,0
32252000000,834,32252000000,,0.0,0.0,0.5,0.0,0
32302000000,835,32302000000,,0.0,0.0,0.5,0.0,0
32335000000,836,32335000000,,0.0,0.0,0.5,0.0,0
32386000000,837,32386000000,,0.0,0.0,0.5,0.0,0
32419000000,838,32419000000,,0.0,0.0,0.5,0.0,0
