%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
50099000000,9593,633437495044019200,base_link,0.08520754606462558,-0.03183455781477885,-0.038681745360570785,-0.9951029827040967,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0980374813079834,0.2477916479110718,0.2903404533863067,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.08724644780158997,-0.01151740923523809,7.659279823303223,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
50104000000,9594,633437495048019200,base_link,0.08052654848161164,-0.03240557385511657,-0.039166855586931226,-0.9954553303576479,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.274421215057373,0.1866652071475983,0.3205806016921997,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.10191415250301361,-0.017922108992933276,7.776562690734863,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
50109000000,9595,633437495052019200,base_link,0.07562182357290075,-0.032919355792265514,-0.0396811314324611,-0.9958027046830746,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.4258787631988525,0.1404282152652741,0.3427630364894867,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.09010253846645355,-0.050154265016316396,7.907999038696289,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
50115000000,9596,633437495060019200,base_link,0.06531492899048404,-0.033811972043076594,-0.04073556128850664,-0.9964594368765713,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.560572862625122,0.09898757189512257,0.3561556935310364,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.10255210101604462,-0.07618406414985557,8.1087064743042,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
50120000000,9597,633437495064019200,base_link,0.06002376621322182,-0.034176368426945714,-0.04127082626459505,-0.9967576679766345,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.62353777885437,0.06565588712692265,0.3604533076286316,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.11941772699356079,-0.11479656398296256,8.135026931762695,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
50124000000,9598,633437495068019200,base_link,0.0546433825089291,-0.034502375617266504,-0.041803309548681666,-0.9970337298343808,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.645393133163452,0.040915463119745296,0.3582378327846527,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.10188227891921997,-0.0872316062450399,8.184783935546875,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
50129000000,9599,633437495072019200,base_link,0.049435328048574305,-0.034741954109270605,-0.04231640528245323,-0.9972755684511363,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.64573073387146,0.0023888805881143046,0.3520205616950989,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.18373391032218933,-0.04179868474602598,8.275376319885254,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
50134000000,9600,633437495076019200,base_link,0.04416677639699368,-0.03490584805660579,-0.04281917503833971,-0.9974956171472116,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.626150131225586,-0.043163850903511006,0.3407595157623291,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.12831786274909973,-0.0819038152694692,8.290999412536621,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
50140000000,9601,633437495084019200,base_link,0.03373134318740088,-0.035025223695497806,-0.04378349493226902,-0.9978569842263441,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.594748020172119,-0.09462575614452358,0.3262072503566742,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.061778586357831955,-0.08014741539955036,8.420287132263184,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
50145000000,9602,633437495088019200,base_link,0.028601221830778494,-0.034988784164124376,-0.04423025152648452,-0.9979987662247347,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.564406156539917,-0.13328456878662107,0.311323881149292,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.09361819177865982,-0.011183381080626408,8.437019348144531,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
