%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
50208000000,4838,633437495151656704,base_link,0.05171739511328865,0.565521111675073,-0.17979067752977154,1.8373959064483643,-0.828468918800354,0.08931948244571696
50220000000,4839,633437495163656704,base_link,0.052846889633074406,0.5477014207510865,-0.18545239378860773,1.7475944757461548,-0.9386930465698242,0.028736822307109947
50231000000,4840,633437495175656704,base_link,0.05177440545521551,0.5281721743369037,-0.1912289036346791,1.6790980100631714,-0.9675166606903076,-0.010973281227052094
50244000000,4841,633437495187656704,base_link,0.04898874105505417,0.5065295299767945,-0.19757081240611785,1.610855221748352,-0.9578056335449219,-0.04300205409526813
50252000000,4842,633437495195656704,base_link,0.04628250595167841,0.4904628467131366,-0.20028776074389826,1.4975894689559937,-0.9027107954025269,-0.07098548859357823
50260000000,4843,633437495203656704,base_link,0.043182868842873895,0.4738248678898705,-0.20153557786854726,1.438149333000183,-0.8753633499145508,-0.08172412961721409
50268000000,4844,633437495211656704,base_link,0.03965264939858115,0.4570667265947479,-0.20073610199413291,1.3195310831069946,-0.8289432525634766,-0.09513101726770391
50280000000,4845,633437495223294208,base_link,0.0342921309054133,0.43203137782409895,-0.19295952878119838,1.1767579317092896,-0.7799156904220581,-0.10912325978279104
50291000000,4846,633437495235294208,base_link,0.026540539642334868,0.40446078623824133,-0.1838359807931674,0.915950357913971,-0.7219276428222656,-0.12081373482942573
50299000000,4847,633437495243294208,base_link,0.021815398852720908,0.38656224929124655,-0.17322353677608793,0.8284844756126404,-0.7166476249694824,-0.1267143338918685
50307000000,4848,633437495251294208,base_link,0.015542700486252385,0.3677105603356513,-0.163687555399638,0.6516363620758057,-0.7207072973251343,-0.13458997011184684
50315000000,4849,633437495259294208,base_link,0.010547446211338997,0.34994920871854207,-0.15328722109662613,0.5538290143013,-0.7164579629898071,-0.14148303866386405
50327000000,4850,633437495271294208,base_link,0.0009322776926962463,0.322898317346629,-0.14626235920298897,0.3234071433544159,-0.6640772819519043,-0.15616953372955314
50340000000,4851,633437495283294208,base_link,-0.008682992886045557,0.29607695611020446,-0.14582875710635673,0.16069374978542328,-0.5907691717147827,-0.15935309231281272
50352000000,4852,633437495295294208,base_link,-0.018955663544869564,0.26911860145176175,-0.15050572811076757,-0.055995773524045944,-0.43007412552833557,-0.16026739776134485
50360000000,4853,633437495305294208,base_link,-0.02754023671380325,0.2470030396195492,-0.15583979887867438,-0.19413334131240845,-0.2954348623752594,-0.1537816673517227
50368000000,4854,633437495313294208,base_link,-0.03406528165897384,0.2301352865871763,-0.16149639091668722,-0.26476243138313293,-0.21210485696792605,-0.15311601758003232
50375000000,4855,633437495320925568,base_link,-0.040748542172933624,0.21346047419334635,-0.16585350292633846,-0.4041503667831421,-0.06097690388560297,-0.14949680864810944
50383000000,4856,633437495328925568,base_link,-0.046719275268328864,0.19756384868251575,-0.16826571075620797,-0.5561050176620483,0.11916366219520567,-0.1415309011936188
50391000000,4857,633437495336925568,base_link,-0.052744065655227254,0.18222482987871821,-0.16833295187465946,-0.6353643536567688,0.22028157114982602,-0.1377629488706589
50399000000,4858,633437495344925568,base_link,-0.058026523670764586,0.16746052756854068,-0.16654390193708016,-0.7360582947731018,0.35343629121780396,-0.1403182595968247
50408000000,4859,633437495352925568,base_link,-0.06286738578811084,0.15329493519443171,-0.16232586052949377,-0.8019194006919861,0.4721487760543823,-0.1452923864126206
50416000000,4860,633437495360925568,base_link,-0.0672233148504334,0.13955038506829096,-0.15505631834813638,-0.8330969214439392,0.5394930839538574,-0.1530019491910935
50424000000,4861,633437495368925568,base_link,-0.07105616801886416,0.12659134118305446,-0.14568851188103887,-0.8501705527305603,0.5945796966552734,-0.16360840201377877
50432000000,4862,633437495376925568,base_link,-0.07469848978661849,0.11385872362838374,-0.13523504767976124,-0.8486079573631287,0.6157300472259521,-0.16659656167030343
50439000000,4863,633437495384925568,base_link,-0.0776481275352003,0.10169367266368926,-0.12423541783882189,-0.8320479989051819,0.6415075063705444,-0.17864096164703377
50447000000,4864,633437495392925568,base_link,-0.08061052863020074,0.08994238910093375,-0.11260832666647332,-0.8159868717193604,0.6511831283569336,-0.18299292027950295
50455000000,4865,633437495400925568,base_link,-0.08291917934045483,0.07894642238923756,-0.10084417316738808,-0.7652374505996704,0.6679446697235107,-0.19434371590614327
50463000000,4866,633437495408925568,base_link,-0.08511787209017536,0.06797924854098797,-0.08983548774183114,-0.7455723881721497,0.6751227378845215,-0.19927641749382027
50472000000,4867,633437495416557952,base_link,-0.0861789179571011,0.05761949324640357,-0.0796634888585268,-0.6919962167739868,0.7098791599273682,-0.21199403703212746
50480000000,4868,633437495424557952,base_link,-0.08716408453276248,0.0474790746101055,-0.07041273498073555,-0.6474073529243469,0.7623748779296875,-0.21728765964508065
50488000000,4869,633437495432557952,base_link,-0.08784066914802041,0.03755309081509919,-0.06152935322170204,-0.621707022190094,0.7992197275161743,-0.22108013927936565
50496000000,4870,633437495440557952,base_link,-0.087798957060551,0.02810267336064525,-0.052834204997643734,-0.5770599246025085,0.8732107877731323,-0.2249559611082078
50503000000,4871,633437495448557952,base_link,-0.08697236029402543,0.018994474419262875,-0.04438806030620012,-0.5362513661384583,0.9237688779830933,-0.22934046387672435
50511000000,4872,633437495456557952,base_link,-0.08576678476214097,0.010262103061516082,-0.03753753958822485,-0.5239478945732117,0.9414839744567871,-0.23073168098926555
50519000000,4873,633437495464557952,base_link,-0.08402086087455266,0.0018121759227793556,-0.03370797179385013,-0.49452129006385803,0.9642007946968079,-0.23149301111698162
50527000000,4874,633437495472557952,base_link,-0.08169617461797825,-0.006517030164758938,-0.03142350662027101,-0.47937366366386414,0.9570884704589844,-0.22981514036655437
50536000000,4875,633437495480557952,base_link,-0.07849290153811803,-0.01426322714896799,-0.03218284762679197,-0.4420519769191742,0.8996515870094299,-0.24018710851669323
50544000000,4876,633437495488557952,base_link,-0.07493731597214526,-0.02199192665713218,-0.03461514372970145,-0.4215555191040039,0.8148691058158875,-0.24181279540061962
50552000000,4877,633437495496557952,base_link,-0.07071215455756252,-0.029149249010209786,-0.037746658014722136,-0.40734753012657166,0.7632346749305725,-0.2471894621849061
50559000000,4878,633437495504557952,base_link,-0.06589990863439425,-0.03664009846939099,-0.04131322034197197,-0.3692164719104767,0.6347585320472717,-0.2631887495517731
50567000000,4879,633437495512557952,base_link,-0.06083798621905302,-0.04406513716631474,-0.04506284772112752,-0.3588965833187103,0.5846349000930786,-0.26860222220420843
50575000000,4880,633437495520190336,base_link,-0.055369020792548795,-0.050834744454741794,-0.0489645947358465,-0.34254148602485657,0.45377627015113825,-0.28586572408676153
50583000000,4881,633437495528190336,base_link,-0.0501216862540593,-0.05757589161630169,-0.052604134993254684,-0.33173668384552,0.4026609361171722,-0.2921677231788636
50592000000,4882,633437495536190336,base_link,-0.04424306795904032,-0.06386408823736688,-0.056677800336954416,-0.27936527132987976,0.2634389996528625,-0.3044819831848145
50600000000,4883,633437495544190336,base_link,-0.038620152635829456,-0.06987494136527587,-0.06027713867977493,-0.21252332627773285,0.14396229386329648,-0.31157925724983215
50608000000,4884,633437495552190336,base_link,-0.03312949008780781,-0.0758321171193568,-0.06463384258951878,-0.18119186162948608,0.09631277620792385,-0.3098227083683014
50615000000,4885,633437495560190336,base_link,-0.027271074630093886,-0.08195805594243143,-0.06907987802687693,-0.09228609502315521,-0.021897744387388268,-0.30673307180404663
50623000000,4886,633437495568190336,base_link,-0.021979247641070454,-0.08801178554984376,-0.07340337110700343,-0.009045996703207493,-0.11718848347663884,-0.30334803462028503
50631000000,4887,633437495576190336,base_link,-0.01672885697938787,-0.09423334615397959,-0.07711605390859046,0.040093790739774704,-0.16863696277141574,-0.3020189702510834
50639000000,4888,633437495584190336,base_link,-0.011695116920410684,-0.10040284082874688,-0.0800096436777299,0.15287208557128906,-0.292031079530716,-0.2939727902412414
50648000000,4889,633437495592190336,base_link,-0.006637840113120286,-0.10676437863099678,-0.08235466034485078,0.2560710906982422,-0.38717100024223333,-0.28468587994575495
50656000000,4890,633437495600190336,base_link,-0.002063043444152127,-0.11330515719829243,-0.08252488503957768,0.31681400537490845,-0.4384698569774628,-0.28258621692657465
50664000000,4891,633437495608190336,base_link,0.002095661914767982,-0.12011988662644067,-0.0805741351084741,0.45508435368537903,-0.5528522729873657,-0.276232361793518
50672000000,4892,633437495615822720,base_link,0.005731538388549572,-0.12740593865395752,-0.0765585249267711,0.5160714387893677,-0.6077572107315063,-0.2765929698944091
50679000000,4893,633437495623822720,base_link,0.009078385652561494,-0.13458904433156976,-0.06996542848955833,0.6347306370735168,-0.6898011565208435,-0.2756402492523192
50687000000,4894,633437495631822720,base_link,0.01190086446073718,-0.14228660527172807,-0.06204050649375767,0.7242759466171265,-0.7394018769264221,-0.2765700817108153
50695000000,4895,633437495639822720,base_link,0.014242714233090467,-0.15089974728092295,-0.053071482038807766,0.8620483875274658,-0.8009627461433411,-0.2706756591796874
50703000000,4896,633437495647822720,base_link,0.01607338240420965,-0.15999147101862907,-0.04442435594484098,0.9571536779403687,-0.8375948667526245,-0.27309411764144886
50712000000,4897,633437495655822720,base_link,0.01751561277919317,-0.16967662182639107,-0.03647145964549538,1.0082006454467773,-0.8557338118553162,-0.2784873545169829
50720000000,4898,633437495663822720,base_link,0.018241348060894006,-0.1796774024906963,-0.02890695822787036,1.0761367082595825,-0.8827734589576721,-0.2827537953853606
50728000000,4899,633437495671822720,base_link,0.01873744533564141,-0.190227130991069,-0.02124917550510398,1.1089003086090088,-0.8899783492088318,-0.28274035453796376
50736000000,4900,633437495679822720,base_link,0.018948734803045576,-0.20157874148267385,-0.014092871466025909,1.1145890951156616,-0.8838582038879395,-0.28434956073760975
50743000000,4901,633437495687822720,base_link,0.01887601822777589,-0.2133223615730638,-0.006850510249911311,1.0841550827026367,-0.8720577955245972,-0.2953321039676665
50751000000,4902,633437495695822720,base_link,0.017729385362564333,-0.2253430765648836,-0.00030710149665556796,1.0664490461349487,-0.8726539611816406,-0.2966433763504027
50759000000,4903,633437495703822720,base_link,0.016988404918599986,-0.23842265680792168,0.008645979364490818,1.0074384212493896,-0.8764926195144653,-0.2942075431346892
50772000000,4904,633437495715455104,base_link,0.014047099119355269,-0.25862107912257964,0.020993119728302156,0.9155789613723755,-0.8538633584976196,-0.3026371598243712
50780000000,4905,633437495723455104,base_link,0.011644171598133692,-0.27267896298147937,0.028289360171979798,0.8102530241012573,-0.8245282173156738,-0.3006465137004851
50787000000,4906,633437495731455104,base_link,0.008654854969069955,-0.286901318463653,0.03354282161610099,0.7434524297714233,-0.811857283115387,-0.30071911215782154
50795000000,4907,633437495739455104,base_link,0.006335643596754131,-0.3013604993731959,0.038040283812664465,0.5975425839424133,-0.7665054202079773,-0.2961577773094176
50803000000,4908,633437495747455104,base_link,0.0029483871454610297,-0.31639633208231166,0.03972043786060493,0.4832821190357208,-0.6983411908149719,-0.2895236313343047
50816000000,4909,633437495759455104,base_link,-0.0026630634025288646,-0.33947085062330024,0.03816655065820924,0.3461041748523712,-0.6090487241744995,-0.28468510508537287
50823000000,4910,633437495767455104,base_link,-0.006570165208551682,-0.35482650534784305,0.03556101028174001,0.18932196497917175,-0.4969655871391297,-0.2774073779582977
50836000000,4911,633437495779455104,base_link,-0.013242637785976683,-0.37825327350705557,0.030640199635594376,0.06070999801158905,-0.3885225057601929,-0.2651261985301971
50847000000,4912,633437495791455104,base_link,-0.020716424059340415,-0.4013712618963593,0.027095780248076566,-0.08742300420999527,-0.24120242893695834,-0.2534769475460052
50860000000,4913,633437495803455104,base_link,-0.027603712909169745,-0.42432842263750586,0.025997200573895193,-0.2644847631454468,-0.05477398633956912,-0.22828704118728638
50868000000,4914,633437495811455104,base_link,-0.03255722534163232,-0.4394167971743776,0.028501368437111485,-0.38303759694099426,0.07757535576820371,-0.21224437654018402
50875000000,4915,633437495819086464,base_link,-0.03703320560270206,-0.454118403577771,0.03269743859659617,-0.44940656423568726,0.15638403594493863,-0.20166948437690738
50883000000,4916,633437495827086464,base_link,-0.04146430758511346,-0.46818627589164735,0.037308237347903866,-0.5505993962287903,0.26677632331848145,-0.18362516164779666
50896000000,4917,633437495839086464,base_link,-0.047700922225501374,-0.4886702588094442,0.044898552892533715,-0.6494691967964172,0.38218462467193604,-0.16163033246994024
50904000000,4918,633437495847086464,base_link,-0.051947909942737285,-0.5018732520988715,0.04959907691493032,-0.7384657859802246,0.48726752400398254,-0.13112334907054907
50911000000,4919,633437495855086464,base_link,-0.05549627357552469,-0.5146929628128102,0.053708465629975194,-0.7761432528495789,0.5301403403282166,-0.12171262502670295
50919000000,4920,633437495863086464,base_link,-0.05873445267494504,-0.5270579119993665,0.0571869683387019,-0.8457768559455872,0.6032601594924927,-0.10336444526910789
50932000000,4921,633437495875086464,base_link,-0.06334168888224018,-0.5443249713351227,0.061329108741798984,-0.927803635597229,0.6690091490745544,-0.08735941350460061
50943000000,4922,633437495887086464,base_link,-0.06717153522251063,-0.560310875187443,0.06442100359318607,-1.0128594636917114,0.7340449690818787,-0.06335099786520013
50951000000,4923,633437495895086464,base_link,-0.06890203267493586,-0.5698971203624674,0.06879581008413042,-1.0373817682266235,0.7555993795394897,-0.05717497318983087
50960000000,4924,633437495903086464,base_link,-0.06940333142916698,-0.579689755973321,0.0675796184366416,-1.1033025979995728,0.8071378469467163,-0.0359346792101861
50968000000,4925,633437495911086464,base_link,-0.06955635045894387,-0.5882750231255005,0.06901473566908817,-1.1664053201675415,0.8375948071479797,-0.02299224212765704
50979000000,4926,633437495922715776,base_link,-0.0695079713822353,-0.599693267569044,0.07170801143043565,-1.2340469360351562,0.8766753077507019,-0.005860901437699902
50992000000,4927,633437495934715776,base_link,-0.06833423347112917,-0.6093053412811112,0.07365460802194607,-1.2457771301269531,0.9053568243980408,0.01443943753838528
51004000000,4928,633437495946715776,base_link,-0.06602718446075263,-0.6169958180023924,0.07147502665705183,-1.271285891532898,0.9060285687446594,0.04449087381362904
51015000000,4929,633437495958715776,base_link,-0.06253311616205384,-0.6230565264398669,0.06335715902460679,-1.3101646900177002,0.8639401197433472,0.054875329136848346
51028000000,4930,633437495970715776,base_link,-0.05818847511698267,-0.6271322604332183,0.049861269868846335,-1.3307032585144043,0.7815935611724854,0.0679280087351798
51040000000,4931,633437495982715776,base_link,-0.05273694983527314,-0.6292892033763214,0.031580001835462876,-1.3628238439559937,0.6955013275146484,0.07348713278770438
51051000000,4932,633437495994715776,base_link,-0.04581091901515118,-0.6290616261588248,0.013821940974357388,-1.388371467590332,0.607043445110321,0.0766173526644706
51064000000,4933,633437496006715776,base_link,-0.038647868019095054,-0.6267020144079869,-0.010056779876996998,-1.4053568840026855,0.4200679659843445,0.08362577855587
51076000000,4934,633437496018349184,base_link,-0.030931435458498687,-0.6222741075946087,-0.030385360964160318,-1.4201565980911255,0.3224767744541168,0.08989373594522472
51087000000,4935,633437496030349184,base_link,-0.023155647961579855,-0.615146447232421,-0.04595684615801551,-1.4530105590820312,0.1914352923631668,0.10587404668331143
51099000000,4936,633437496042349184,base_link,-0.015476755405412261,-0.6049738491081261,-0.06621847307647044,-1.4745469093322754,-0.023816136643290506,0.11683513224124908
51112000000,4937,633437496054349184,base_link,-0.008115755825976118,-0.5933235810612126,-0.07664988443129589,-1.447087049484253,-0.17350365221500394,0.130394920706749
51123000000,4938,633437496066349184,base_link,-0.0014323360858596924,-0.5794287775505479,-0.08024965538962145,-1.398476004600525,-0.3459921181201935,0.14332535862922674
51136000000,4939,633437496078349184,base_link,0.004273655410066137,-0.5634915406485516,-0.07781350661337386,-1.3707211017608643,-0.47817862033843994,0.15536551177501684
51143000000,4940,633437496086349184,base_link,0.007794172309213349,-0.5519556574191733,-0.07378792161920485,-1.3307079076766968,-0.5616971850395203,0.16122753918170935
51151000000,4941,633437496094349184,base_link,0.011366808992927068,-0.5400887161790106,-0.0661427415838474,-1.3073521852493286,-0.589204728603363,0.16614940762519845
51159000000,4942,633437496102349184,base_link,0.013283119175596235,-0.5269603263692281,-0.06332868441310678,-1.2301592826843262,-0.6681278347969055,0.18450589478015908
51167000000,4943,633437496110349184,base_link,0.01614973523875741,-0.5137803985919243,-0.054364163770197836,-1.199805736541748,-0.7012038230895996,0.19215886294841775
51175000000,4944,633437496117982592,base_link,0.017249704921607104,-0.4991848952709535,-0.04977412314460872,-1.1424050331115723,-0.7530791759490967,0.20730261504650124
