%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
14792000000,990,14746000000,base_link,-0.011282427236437798,-0.004330150783061981,-0.1443416178226471,-0.0001609798958452924,-0.0018021500743781965,-0.001184213436178601
14792000000,991,14754000000,base_link,-0.010927749797701836,-0.004620264749974012,-0.1442278027534485,-0.001303866494089647,-0.0003573166987810365,-0.001739971338219528
14792000000,992,14761000000,base_link,-0.011052901856601238,-0.0045059435069561005,-0.14406923949718475,-0.0015391568086590883,0.0012961327652177609,-0.0009206335918264775
14792000000,993,14769000000,base_link,-0.010684534907341003,-0.0046770297922194,-0.14395767450332642,0.001069018978293611,-0.0004321166716418083,-0.0009759756210699243
14792000000,994,14777000000,base_link,-0.010512355715036392,-0.0047507439740002155,-0.143877774477005,0.0013267994488214072,0.00019179666456990255,-0.0035366495229180446
14792000000,995,14785000000,base_link,-0.010608878917992115,-0.004966761916875839,-0.14369621872901917,0.0004880056484010575,0.0004024791826974453,-0.001960737156141349
14793000000,996,14793000000,base_link,-0.010557139292359352,-0.004837188869714737,-0.14378169178962708,-0.00119205961369139,0.001015264637030931,0.0002318134990542529
14801000000,997,14801000000,base_link,-0.01067273411899805,-0.0047415392473340034,-0.14372290670871735,-0.003668071214234118,-0.00044403436621739554,-0.0007682462824738554
14810000000,998,14810000000,base_link,-0.010748384520411491,-0.004962582606822252,-0.14359839260578156,-0.001101598201683291,0.0006499342364095801,-0.0014277321802434017
14818000000,999,14818000000,base_link,-0.01060396246612072,-0.0047911047004163265,-0.1435043066740036,-0.0017774612313409708,0.0034163003206169624,-0.0028380377272015367
14826000000,1000,14826000000,base_link,-0.01084223948419094,-0.005055211018770933,-0.14372120797634125,0.00013426082176960547,0.0026306023233112746,-0.0037380515500272317
14834000000,1001,14834000000,base_link,-0.010724956169724464,-0.005332025233656168,-0.1437215507030487,-0.0010442937049704808,0.0008569790676366176,0.0008036408757399232
