%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1759740280136599288,9462,1759740280135778360,map,-0.08249761909246445,-0.04497304931282997,-0.027382291853427887,0.0,0.0,0.0,0.0
1759740280137921720,9463,1759740280137775928,map,-0.07883542031049728,-0.047683801501989365,-0.030056903138756752,0.0,0.0,0.0,0.0
1759740280139907960,9464,1759740280139755672,map,-0.07489388436079025,-0.0501878559589386,-0.032691843807697296,0.0,0.0,0.0,0.0
1759740280142139992,9465,1759740280141752728,map,-0.07061560451984406,-0.05252527818083763,-0.03533397987484932,0.0,0.0,0.0,0.0
1759740280143888824,9466,1759740280143768824,map,-0.06601977348327637,-0.05468142032623291,-0.03797641023993492,0.0,0.0,0.0,0.0
1759740280146147000,9467,1759740280145942744,map,-0.06078014150261879,-0.056770581752061844,-0.04079592600464821,0.0,0.0,0.0,0.0
1759740280148218168,9468,1759740280147759608,map,-0.05628443881869316,-0.058610912412405014,-0.0418085940182209,0.0,0.0,0.0,0.0
1759740280149875608,9469,1759740280149762104,map,-0.051037419587373734,-0.06012121960520744,-0.0443505197763443,0.0,0.0,0.0,0.0
1759740280151876696,9470,1759740280151753688,map,-0.04564270004630089,-0.06140138953924179,-0.04684589058160782,0.0,0.0,0.0,0.0
1759740280154071992,9471,1759740280153794392,map,-0.03997514396905899,-0.062490519136190414,-0.04934952035546303,0.0,0.0,0.0,0.0
1759740280156234424,9472,1759740280155750680,map,-0.03448403254151344,-0.06332030892372131,-0.05171928554773331,0.0,0.0,0.0,0.0
1759740280157961528,9473,1759740280157781336,map,-0.028367239981889725,-0.0637529268860817,-0.054791759699583054,0.0,0.0,0.0,0.0
1759740280160292504,9474,1759740280159766232,map,-0.022606251761317253,-0.0641149953007698,-0.05710815638303757,0.0,0.0,0.0,0.0
1759740280162108920,9475,1759740280161966744,map,-0.01619071140885353,-0.06425048410892487,-0.05962475389242172,0.0,0.0,0.0,0.0
1759740280163909176,9476,1759740280163787672,map,-0.011393273249268532,-0.06407393515110016,-0.061392731964588165,0.0,0.0,0.0,0.0
1759740280165868280,9477,1759740280165750136,map,-0.0057228077203035355,-0.06374799460172653,-0.06353727728128433,0.0,0.0,0.0,0.0
1759740280168377560,9478,1759740280167830968,map,0.0004160987737122923,-0.0633072555065155,-0.06543590128421783,0.0,0.0,0.0,0.0
1759740280169926616,9479,1759740280169791992,map,0.005917132832109928,-0.06252341717481613,-0.06746537238359451,0.0,0.0,0.0,0.0
1759740280172628088,9480,1759740280171858200,map,0.011569374240934849,-0.06146064028143883,-0.06954208016395569,0.0,0.0,0.0,0.0
1759740280173966424,9481,1759740280173787128,map,0.016841590404510498,-0.05991353839635849,-0.07138986140489578,0.0,0.0,0.0,0.0
1759740280175864408,9482,1759740280175742872,map,0.021863488480448723,-0.05847405269742012,-0.07322898507118225,0.0,0.0,0.0,0.0
1759740280178292280,9483,1759740280177748440,map,0.02678859978914261,-0.05678785219788551,-0.07504507154226303,0.0,0.0,0.0,0.0
1759740280180057688,9484,1759740280179741784,map,0.03146374225616455,-0.05489279702305794,-0.07678809762001038,0.0,0.0,0.0,0.0
1759740280181932376,9485,1759740280181754456,map,0.035907261073589325,-0.05277387797832489,-0.07847248762845993,0.0,0.0,0.0,0.0
1759740280184370328,9486,1759740280183777720,map,0.039813004434108734,-0.05071880668401718,-0.08079475164413452,0.0,0.0,0.0,0.0
1759740280186229336,9487,1759740280185781720,map,0.04363057389855385,-0.04821141064167023,-0.08232280611991882,0.0,0.0,0.0,0.0
1759740280187931032,9488,1759740280187754936,map,0.047062791883945465,-0.04556077718734741,-0.08374963700771332,0.0,0.0,0.0,0.0
1759740280189927928,9489,1759740280189775224,map,0.05014989525079727,-0.042700935155153275,-0.08478618413209915,0.0,0.0,0.0,0.0
1759740280192508792,9490,1759740280191750872,map,0.05288482457399368,-0.039696261286735535,-0.08605993539094925,0.0,0.0,0.0,0.0
1759740280194662168,9491,1759740280193816824,map,0.05534062162041664,-0.036394115537405014,-0.08730366826057434,0.0,0.0,0.0,0.0
1759740280195891672,9492,1759740280195762584,map,0.05727508291602135,-0.03312712535262108,-0.08839684724807739,0.0,0.0,0.0,0.0
1759740280198012760,9493,1759740280197836408,map,0.05886218696832657,-0.029403477907180786,-0.08942557126283646,0.0,0.0,0.0,0.0
1759740280199926456,9494,1759740280199743256,map,0.059977397322654724,-0.025939807295799255,-0.09033505618572235,0.0,0.0,0.0,0.0
1759740280201901112,9495,1759740280201743544,map,0.060736678540706635,-0.022191036492586136,-0.09120254963636398,0.0,0.0,0.0,0.0
1759740280204043640,9496,1759740280203861592,map,0.061079125851392746,-0.01810641959309578,-0.09202441573143005,0.0,0.0,0.0,0.0
1759740280206172440,9497,1759740280205836184,map,0.0610911101102829,-0.014229520224034786,-0.0925188660621643,0.0,0.0,0.0,0.0
