%time,field.header.seq,field.header.stamp,field.header.frame_id,field.connected,field.armed,field.guided,field.manual_input,field.mode,field.system_status
12698000000,13,12020000000,,1,0,0,0,OFFBOARD,3
13016000000,14,13016000000,,1,0,0,0,OFFBOARD,3
14015000000,15,14015000000,,1,1,0,0,OFFBOARD,4
15014000000,16,15014000000,,1,1,0,0,OFFBOARD,4
16013000000,17,16013000000,,1,1,0,0,OFFBOARD,4
17012000000,18,17012000000,,1,1,0,0,OFFBOARD,4
18011000000,19,18011000000,,1,1,0,0,OFFBOARD,4
