%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1758875467515396528,60772,1758875467460606464,base_link,-0.011349483643572545,0.009208429336847568,-0.0030163656542276113,-0.9998887152056601,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.002884078538045287,-0.0021190799307078123,-0.0008600573055446146,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.17519107460975647,0.24821361899376035,9.794886589050293,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758875467515416944,60773,1758875467471606464,base_link,-0.011345603910921827,0.009198487537364743,-0.0030038480402198825,-0.9998888416462057,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-8.998438715934753e-05,0.0007630756590515372,-0.0023022566456347704,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.18924450874328613,0.20953573286533475,9.809941291809082,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758875467515433680,60774,1758875467475606464,base_link,-0.011335538552025692,0.0092048176318116,-0.003001066348218153,-0.9998889259399028,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.004778066650032997,-0.0009031414519995452,-0.0012785177677869795,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.17787423729896545,0.22069458663463712,9.804393768310547,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758875467515460880,60775,1758875467486606464,base_link,-0.011338947343035139,0.009200287998049568,-0.0030116452071943735,-0.9998888837930543,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0011977774556726217,0.0006776077207177881,0.002566045615822077,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.14939063787460327,0.20784521102905393,9.79444408416748,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758875467515489680,60776,1758875467490606464,base_link,-0.011348461664814218,0.009192651845207256,-0.003025595814051479,-0.9998888416462057,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.004361674189567566,0.0007587883155792954,0.002167013706639409,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.174476757645607,0.18972527980804563,9.780707359313965,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758875467522644912,60777,1758875467516606464,base_link,-0.011353485124639174,0.009190560225531838,-0.003004606683493026,-0.9998888416462057,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0034295639488846064,-0.0009563129860907795,-0.0021434847731143236,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.17250202596187592,0.19786833226680875,9.789826393127441,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758875467526328048,60778,1758875467520606464,base_link,-0.011355878604653437,0.00919864418863958,-0.0030045645366445148,-0.9998887152056603,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0022550898138433695,-0.0016339656431227927,-0.0028238908853381872,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.18863284587860107,0.23996013402938962,9.830739974975586,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758875467534500848,60779,1758875467525606464,base_link,-0.011361575426237806,0.009199216710771207,-0.003000054823853831,-0.9998886730588117,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00018560164608061314,-0.0027765529230237003,0.002326667774468661,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.17657354474067688,0.24849732220173001,9.814743995666504,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758875467543459760,60780,1758875467535606464,base_link,-0.011359055423359946,0.009206856238654124,-0.0030104229485875514,-0.9998885887651147,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0014096000231802464,-0.001477525569498539,-0.0005642302567139266,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.14495478570461273,0.18792608380317807,9.786617279052734,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758875467552626704,60781,1758875467549606464,base_link,-0.011365406838185248,0.00921522197649322,-0.003001361376157729,-0.9998884623245692,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0033822283148765564,-0.0009186509996652603,-0.00025941524654626835,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.1821586638689041,0.2666328847408307,9.796185493469238,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
