%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
30374000000,2704,30374000000,map,-0.16516362130641937,-0.2243763506412506,3.8184683322906494,0.10732788750037107,0.003237130846727777,-0.013168740670380263,-0.9941312449648294
30386000000,2705,30386000000,map,-0.16468358039855957,-0.2231300324201584,3.81815242767334,0.10364059670141061,0.0007049797983296476,-0.011572470929878675,-0.994547234359632
30397000000,2706,30397000000,map,-0.16421644389629364,-0.22160029411315918,3.8178155422210693,0.10011170429586622,-0.0013939964777856452,-0.010240082607903822,-0.9949225520456215
30409000000,2707,30409000000,map,-0.1637469083070755,-0.21978983283042908,3.817518949508667,0.09077954119604997,-0.006020558771769726,-0.00716538571533698,-0.9958271077083624
30422000000,2708,30422000000,map,-0.16326862573623657,-0.21773560345172882,3.8172411918640137,0.08240366111298755,-0.009008902040093705,-0.004715768733035365,-0.9965471866151709
30433000000,2709,30433000000,map,-0.1627708375453949,-0.21546341478824615,3.8169190883636475,0.07334613741478041,-0.011286883884368857,-0.0022321392439853547,-0.9972402493920841
30442000000,2710,30442000000,map,-0.162434384226799,-0.2139175981283188,3.816793441772461,0.07031817874303423,-0.011854114610874694,-0.0014243527454256284,-0.9974531752707612
30450000000,2711,30450000000,map,-0.1620839685201645,-0.21229279041290283,3.8166091442108154,0.06165024997574966,-0.012796357458718335,0.0009387789037317288,-0.998015372083048
30458000000,2712,30458000000,map,-0.1617211550474167,-0.21059702336788177,3.8163630962371826,0.05647523996171643,-0.012751980778503407,0.002412612049309203,-0.9983197144761451
30466000000,2713,30465000000,map,-0.16134727001190186,-0.20884530246257782,3.816060781478882,0.05206649653210369,-0.012295202453965454,0.003801730029379723,-0.9985607523027791
30473000000,2714,30473000000,map,-0.16095960140228271,-0.20702993869781494,3.815704822540283,0.04865462221727177,-0.011502338573956543,0.005091802915449749,-0.9987364625142209
30481000000,2715,30481000000,map,-0.1605677455663681,-0.20511241257190704,3.8153722286224365,0.0473302049180215,-0.01100619114164236,0.005709802155164922,-0.9988023380384434
30489000000,2716,30489000000,map,-0.16017025709152222,-0.20315364003181458,3.814992666244507,0.04505032778265238,-0.009294435084953864,0.00734139095471864,-0.9989145329491794
30497000000,2717,30497000000,map,-0.15976127982139587,-0.20112687349319458,3.8145511150360107,0.044841602100847255,-0.008666440456696463,0.007805427756823579,-0.9989259968919744
30505000000,2718,30505000000,map,-0.15934734046459198,-0.19906529784202576,3.8140571117401123,0.045700537751342064,-0.006706882004188165,0.009032491104369822,-0.9988918579446806
30514000000,2719,30514000000,map,-0.158925861120224,-0.19693556427955627,3.813502311706543,0.04727717496297169,-0.005421121267556479,0.00965963621021182,-0.9988204611833031
30522000000,2720,30522000000,map,-0.15850724279880524,-0.19478070735931396,3.8129804134368896,0.04831523735381583,-0.004768781565927975,0.009920904524130858,-0.9987715286921819
30530000000,2721,30530000000,map,-0.1580834537744522,-0.19255660474300385,3.812422275543213,0.05194114653627623,-0.002890812826691684,0.010416593609467562,-0.998591688089586
30538000000,2722,30538000000,map,-0.15766215324401855,-0.19026142358779907,3.8118526935577393,0.0544983380810459,-0.0016617527721973127,0.010527734848990777,-0.9984570289085937
30546000000,2723,30546000000,map,-0.15723948180675507,-0.18788377940654755,3.8112807273864746,0.056878423300016724,-0.00036968844753521783,0.010440659459967305,-0.9983264579719069
30554000000,2724,30554000000,map,-0.15681402385234833,-0.1854097843170166,3.8107118606567383,0.058774783870271956,0.0008943429545110696,0.010181119166837171,-0.998218983508204
30562000000,2725,30562000000,map,-0.1564057320356369,-0.18294227123260498,3.810187339782715,0.06006892656140125,0.0020482156654400385,0.009752907185966553,-0.9981444678800369
30569000000,2726,30569000000,map,-0.15599195659160614,-0.18032211065292358,3.809746026992798,0.06068140456396156,0.003002067335870394,0.009179288577733202,-0.9981104975201371
30577000000,2727,30577000000,map,-0.15558676421642303,-0.1776171326637268,3.8093128204345703,0.060494707195948454,0.0036770833590867784,0.00845137035710164,-0.9981259654135406
30585000000,2728,30585000000,map,-0.15563754737377167,-0.1751231551170349,3.8092737197875977,0.06013881920712247,0.003862202854458752,0.00805830884788894,-0.9981500734108888
30593000000,2729,30593000000,map,-0.1556653380393982,-0.1723969727754593,3.8091742992401123,0.05793534508848048,0.0036639546157756424,0.006726889903429845,-0.9982910124723092
30602000000,2730,30602000000,map,-0.15570810437202454,-0.1697382628917694,3.80908465385437,0.05579662696839745,0.002882823364720954,0.005779934511086993,-0.9984212462342079
30610000000,2731,30610000000,map,-0.1557462066411972,-0.16700831055641174,3.8089683055877686,0.053362106460396776,0.0015325937549357964,0.004788387753019818,-0.9985626067641135
30618000000,2732,30618000000,map,-0.1557801365852356,-0.16423088312149048,3.8088369369506836,0.050871975819964006,-0.0003467342201649711,0.003770709948875739,-0.9986980667352274
30626000000,2733,30625000000,map,-0.1558045744895935,-0.16138233244419098,3.8087716102600098,0.04854544607456037,-0.002563887625326774,0.0027235293507740232,-0.9988139705686323
30633000000,2734,30633000000,map,-0.15581880509853363,-0.15848661959171295,3.808675765991211,0.04662871935685126,-0.004996792065104859,0.0016571719365999214,-0.9988984749998967
30641000000,2735,30641000000,map,-0.1558164358139038,-0.15549729764461517,3.8085107803344727,0.045893692806800446,-0.006184328254192892,0.0011418424198572081,-0.9989265869478536
30649000000,2736,30649000000,map,-0.15580356121063232,-0.15250051021575928,3.8082711696624756,0.0445230219754875,-0.009616443593022172,-0.0004231965058978388,-0.9989620324474512
30657000000,2737,30657000000,map,-0.1557786613702774,-0.14946062862873077,3.807929754257202,0.044440041416214625,-0.011481092611040002,-0.0014141953549344783,-0.9989451315611982
30665000000,2738,30665000000,map,-0.1557380110025406,-0.1463833749294281,3.8074798583984375,0.04464818099340765,-0.012248810627556096,-0.0018989684065068297,-0.9989259125982772
30674000000,2739,30674000000,map,-0.1556781381368637,-0.14325234293937683,3.80694842338562,0.046211070429888625,-0.013779289137532194,-0.0033311604657554348,-0.9988311243359764
30682000000,2740,30682000000,map,-0.15559883415699005,-0.14007292687892914,3.8063113689422607,0.047916671729605516,-0.014097300280437049,-0.0042330187301916075,-0.9987429531288915
30690000000,2741,30690000000,map,-0.1554989218711853,-0.13681788742542267,3.805577039718628,0.04997059302466265,-0.013872894653896864,-0.005082404168231581,-0.9986414213708288
30698000000,2742,30698000000,map,-0.1553841233253479,-0.1335269659757614,3.8047866821289062,0.0522000177481862,-0.013137343902417692,-0.005859465614226956,-0.9985330618233073
30706000000,2743,30705000000,map,-0.1552565097808838,-0.13021577894687653,3.8039815425872803,0.054344992041095073,-0.012041257154975189,-0.006497526753833361,-0.9984284954921517
30713000000,2744,30713000000,map,-0.15510816872119904,-0.12681160867214203,3.8031725883483887,0.05617671778498081,-0.010675717702468446,-0.006984912910013409,-0.9983393970543998
30721000000,2745,30721000000,map,-0.15494494140148163,-0.12334420531988144,3.8023874759674072,0.056923241205051996,-0.009921407652134877,-0.007156534877149735,-0.9983036565268626
30734000000,2746,30734000000,map,-0.1545686572790146,-0.1179259791970253,3.801117181777954,0.058223748070306426,-0.006885741375467258,-0.007423450868769166,-0.9982521952248307
30745000000,2747,30745000000,map,-0.15418380498886108,-0.11236532777547836,3.7999231815338135,0.057751592731507075,-0.0054578588314788045,-0.00726940413746191,-0.9982896637731569
