%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
30586000000,11123,30586000000,map,-0.12028725931146975,-0.008679458593508509,-0.015623488987341613,0.0,0.0,0.0,0.0
30588000000,11124,30588000000,map,-0.12028725931146975,-0.008679458593508509,-0.015623488987341613,0.0,0.0,0.0,0.0
30590000000,11125,30590000000,map,-0.12028725931146975,-0.008679458593508509,-0.015623488987341613,0.0,0.0,0.0,0.0
30592000000,11126,30592000000,map,-0.12028725931146975,-0.008679458593508509,-0.015623488987341613,0.0,0.0,0.0,0.0
30594000000,11127,30594000000,map,-0.11588635984238843,-0.008094922693548714,-0.01300703378869759,0.0,0.0,0.0,0.0
30596000000,11128,30596000000,map,-0.11588635984238843,-0.008094922693548714,-0.01300703378869759,0.0,0.0,0.0,0.0
30598000000,11129,30598000000,map,-0.11588635984238843,-0.008094922693548714,-0.01300703378869759,0.0,0.0,0.0,0.0
30600000000,11130,30600000000,map,-0.11588635984238843,-0.008094922693548714,-0.01300703378869759,0.0,0.0,0.0,0.0
30602000000,11131,30602000000,map,-0.11588635984238843,-0.008094922693548714,-0.01300703378869759,0.0,0.0,0.0,0.0
30604000000,11132,30604000000,map,-0.11161765707276528,-0.006401589828096372,-0.011220380903608253,0.0,0.0,0.0,0.0
30606000000,11133,30606000000,map,-0.11161765707276528,-0.006401589828096372,-0.011220380903608253,0.0,0.0,0.0,0.0
30608000000,11134,30608000000,map,-0.11161765707276528,-0.006401589828096372,-0.011220380903608253,0.0,0.0,0.0,0.0
30610000000,11135,30610000000,map,-0.11161765707276528,-0.006401589828096372,-0.011220380903608253,0.0,0.0,0.0,0.0
30612000000,11136,30612000000,map,-0.10675948762466067,-0.003571825883523141,-0.009399642752465624,0.0,0.0,0.0,0.0
30614000000,11137,30614000000,map,-0.10675948762466067,-0.003571825883523141,-0.009399642752465624,0.0,0.0,0.0,0.0
30616000000,11138,30616000000,map,-0.10675948762466067,-0.003571825883523141,-0.009399642752465624,0.0,0.0,0.0,0.0
30618000000,11139,30618000000,map,-0.10675948762466067,-0.003571825883523141,-0.009399642752465624,0.0,0.0,0.0,0.0
30620000000,11140,30620000000,map,-0.1017897804800896,0.0003089186263414327,-0.0075669512101398375,0.0,0.0,0.0,0.0
30622000000,11141,30622000000,map,-0.1017897804800896,0.0003089186263414327,-0.0075669512101398375,0.0,0.0,0.0,0.0
30624000000,11142,30624000000,map,-0.1017897804800896,0.0003089186263414327,-0.0075669512101398375,0.0,0.0,0.0,0.0
30626000000,11143,30626000000,map,-0.09714356586687024,0.004857282767157363,-0.00568962628565817,0.0,0.0,0.0,0.0
30628000000,11144,30628000000,map,-0.09714356586687024,0.004857282767157363,-0.00568962628565817,0.0,0.0,0.0,0.0
30630000000,11145,30630000000,map,-0.09714356586687024,0.004857282767157363,-0.00568962628565817,0.0,0.0,0.0,0.0
30632000000,11146,30632000000,map,-0.09714356586687024,0.004857282767157363,-0.00568962628565817,0.0,0.0,0.0,0.0
30634000000,11147,30634000000,map,-0.09331111421084477,0.009828189429271928,-0.0037768720238500653,0.0,0.0,0.0,0.0
30636000000,11148,30636000000,map,-0.09331111421084477,0.009828189429271928,-0.0037768720238500653,0.0,0.0,0.0,0.0
30638000000,11149,30638000000,map,-0.09331111421084477,0.009828189429271928,-0.0037768720238500653,0.0,0.0,0.0,0.0
30640000000,11150,30640000000,map,-0.09331111421084477,0.009828189429271928,-0.0037768720238500653,0.0,0.0,0.0,0.0
30642000000,11151,30642000000,map,-0.09183890142178736,0.012250878232526524,-0.0028490941736623843,0.0,0.0,0.0,0.0
30644000000,11152,30644000000,map,-0.09183890142178736,0.012250878232526524,-0.0028490941736623843,0.0,0.0,0.0,0.0
30646000000,11153,30646000000,map,-0.09183890142178736,0.012250878232526524,-0.0028490941736623843,0.0,0.0,0.0,0.0
30648000000,11154,30648000000,map,-0.09183890142178736,0.012250878232526524,-0.0028490941736623843,0.0,0.0,0.0,0.0
30650000000,11155,30650000000,map,-0.08907971879903147,0.019251795382302737,-1.0793774674075252e-05,0.0,0.0,0.0,0.0
30652000000,11156,30652000000,map,-0.08907971879903147,0.019251795382302737,-1.0793774674075252e-05,0.0,0.0,0.0,0.0
30654000000,11157,30654000000,map,-0.08907971879903147,0.019251795382302737,-1.0793774674075252e-05,0.0,0.0,0.0,0.0
30656000000,11158,30656000000,map,-0.08907971879903147,0.019251795382302737,-1.0793774674075252e-05,0.0,0.0,0.0,0.0
30658000000,11159,30658000000,map,-0.08889448952256068,0.023065699639647892,0.0018054477038141423,0.0,0.0,0.0,0.0
30660000000,11160,30660000000,map,-0.08889448952256068,0.023065699639647892,0.0018054477038141423,0.0,0.0,0.0,0.0
30662000000,11161,30662000000,map,-0.08889448952256068,0.023065699639647892,0.0018054477038141423,0.0,0.0,0.0,0.0
30664000000,11162,30664000000,map,-0.08889448952256068,0.023065699639647892,0.0018054477038141423,0.0,0.0,0.0,0.0
30666000000,11163,30666000000,map,-0.08929963918675173,0.024643371934788546,0.002700906423460677,0.0,0.0,0.0,0.0
30668000000,11164,30668000000,map,-0.08929963918675173,0.024643371934788546,0.002700906423460677,0.0,0.0,0.0,0.0
30670000000,11165,30670000000,map,-0.08929963918675173,0.024643371934788546,0.002700906423460677,0.0,0.0,0.0,0.0
30672000000,11166,30672000000,map,-0.08929963918675173,0.024643371934788546,0.002700906423460677,0.0,0.0,0.0,0.0
30674000000,11167,30674000000,map,-0.08929963918675173,0.024643371934788546,0.002700906423460677,0.0,0.0,0.0,0.0
30676000000,11168,30676000000,map,-0.0923894302682578,0.02783783282232888,0.0053831335415792025,0.0,0.0,0.0,0.0
30678000000,11169,30678000000,map,-0.0923894302682578,0.02783783282232888,0.0053831335415792025,0.0,0.0,0.0,0.0
30680000000,11170,30680000000,map,-0.0923894302682578,0.02783783282232888,0.0053831335415792025,0.0,0.0,0.0,0.0
30682000000,11171,30682000000,map,-0.0923894302682578,0.02783783282232888,0.0053831335415792025,0.0,0.0,0.0,0.0
30684000000,11172,30684000000,map,-0.0957789102099524,0.028568704787741865,0.007107362823465481,0.0,0.0,0.0,0.0
