%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
30586000000,11123,30586000000,map,0.3676903247833252,-0.15951977670192719,-0.006056268233805895,0.0,0.0,0.0,0.0
30588000000,11124,30588000000,map,-0.27913591265678406,-0.13916176557540894,-0.08520267903804779,0.0,0.0,0.0,0.0
30590000000,11125,30590000000,map,0.3224559426307678,-0.12083668261766434,-0.013869481161236763,0.0,0.0,0.0,0.0
30592000000,11126,30592000000,map,-0.3205296993255615,-0.1203945055603981,-0.05475826933979988,0.0,0.0,0.0,0.0
30594000000,11127,30594000000,map,0.28070908784866333,-0.09367570281028748,-0.01953200437128544,0.0,0.0,0.0,0.0
30596000000,11128,30596000000,map,-0.3527366518974304,-0.13580188155174255,-0.03906620293855667,0.0,0.0,0.0,0.0
30598000000,11129,30598000000,map,0.24219141900539398,-0.06961029767990112,-0.016652844846248627,0.0,0.0,0.0,0.0
30600000000,11130,30600000000,map,-0.3926819860935211,-0.09917005151510239,0.0013279113918542862,0.0,0.0,0.0,0.0
30602000000,11131,30602000000,map,0.20857305824756622,-0.050204645842313766,-0.03296538442373276,0.0,0.0,0.0,0.0
30604000000,11132,30604000000,map,-0.42700180411338806,-0.06712288409471512,0.0328395701944828,0.0,0.0,0.0,0.0
30606000000,11133,30606000000,map,0.17540831863880157,-0.008084786124527454,-0.04785492643713951,0.0,0.0,0.0,0.0
30608000000,11134,30608000000,map,-0.45852357149124146,-0.035560108721256256,0.06860285997390747,0.0,0.0,0.0,0.0
30610000000,11135,30610000000,map,0.1512012779712677,-0.009889258071780205,-0.05829795077443123,0.0,0.0,0.0,0.0
30612000000,11136,30612000000,map,-0.48516055941581726,0.006418888922780752,0.09342750161886215,0.0,0.0,0.0,0.0
30614000000,11137,30614000000,map,0.1248440220952034,0.0516367107629776,-0.0732760801911354,0.0,0.0,0.0,0.0
30616000000,11138,30616000000,map,-0.5073758959770203,-0.0009934623958542943,0.11690103262662888,0.0,0.0,0.0,0.0
30618000000,11139,30618000000,map,0.1076049655675888,0.07712513953447342,-0.06754222512245178,0.0,0.0,0.0,0.0
30620000000,11140,30620000000,map,-0.5244873762130737,0.04575811326503754,0.15936125814914703,0.0,0.0,0.0,0.0
30622000000,11141,30622000000,map,0.09354246407747269,0.10348723828792572,-0.08593438565731049,0.0,0.0,0.0,0.0
30624000000,11142,30624000000,map,-0.5359763503074646,0.07721354812383652,0.1836923360824585,0.0,0.0,0.0,0.0
30626000000,11143,30626000000,map,0.0857105404138565,0.12651053071022034,-0.09715896844863892,0.0,0.0,0.0,0.0
30628000000,11144,30628000000,map,-0.5426416397094727,0.09780407696962357,0.21152451634407043,0.0,0.0,0.0,0.0
30630000000,11145,30630000000,map,0.0778973326086998,0.13729123771190643,-0.09831699728965759,0.0,0.0,0.0,0.0
30632000000,11146,30632000000,map,-0.5404636263847351,0.10822401195764542,0.22441799938678741,0.0,0.0,0.0,0.0
30634000000,11147,30634000000,map,0.08277895301580429,0.16155457496643066,-0.09193865954875946,0.0,0.0,0.0,0.0
30636000000,11148,30636000000,map,-0.5340793132781982,0.12427109479904175,0.250194251537323,0.0,0.0,0.0,0.0
30638000000,11149,30638000000,map,0.09286506474018097,0.170536607503891,-0.09150911867618561,0.0,0.0,0.0,0.0
30640000000,11150,30640000000,map,-0.5304279923439026,0.13390280306339264,0.2596534192562103,0.0,0.0,0.0,0.0
30642000000,11151,30642000000,map,0.11041028797626495,0.1689402163028717,-0.08814285695552826,0.0,0.0,0.0,0.0
30644000000,11152,30644000000,map,-0.5106425881385803,0.1385316103696823,0.2676980197429657,0.0,0.0,0.0,0.0
30646000000,11153,30646000000,map,0.1189032569527626,0.18165503442287445,-0.07833799719810486,0.0,0.0,0.0,0.0
30648000000,11154,30648000000,map,-0.4884093403816223,0.13120996952056885,0.27321988344192505,0.0,0.0,0.0,0.0
30650000000,11155,30650000000,map,0.14486970007419586,0.1845758706331253,-0.06168846786022186,0.0,0.0,0.0,0.0
