%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
13078000000,726,13077000000,map,-0.009719538502395153,-0.008038760162889957,-0.14320817589759827,0.008799596756803606,-0.011202496756344995,0.024866556327730605,-0.9995893039938388
13089000000,727,13089000000,map,-0.009787732735276222,-0.008065368980169296,-0.14387500286102295,0.008812895075325554,-0.011201406535912029,0.024877725242585913,-0.9995889246722022
13102000000,728,13101000000,map,-0.009862423874437809,-0.00809515081346035,-0.14457690715789795,0.00882215157692976,-0.011222508936125827,0.024865039041184145,-0.9995888825253536
13109000000,729,13109000000,map,-0.009874261915683746,-0.008119342848658562,-0.14475496113300323,0.008812131575286613,-0.011234256958557922,0.024874774963190127,-0.9995886717911111
13118000000,730,13117000000,map,-0.009890776127576828,-0.008143967017531395,-0.14495353400707245,0.008802407342445613,-0.011237959460417926,0.024868200054822487,-0.9995888403785052
13126000000,731,13125000000,map,-0.0099132489413023,-0.008167936466634274,-0.14517737925052643,0.008795137998894245,-0.011231100390095033,0.02485934921663513,-0.9995891775532932
13134000000,732,13133000000,map,-0.009938597679138184,-0.008190055377781391,-0.14541850984096527,0.008792112974696826,-0.011231730946461427,0.024843881323231676,-0.9995896411686269
13141000000,733,13141000000,map,-0.009968996979296207,-0.008212924003601074,-0.14568890631198883,0.00877506646778963,-0.011242506792563611,0.02483937161044103,-0.9995897676091724
13149000000,734,13149000000,map,-0.010001737624406815,-0.008236495777964592,-0.14592497050762177,0.008766278109012537,-0.01124054638788141,0.02483886584825895,-0.9995898519028694
13157000000,735,13157000000,map,-0.010037211701273918,-0.00825930293649435,-0.14618158340454102,0.008764381253875356,-0.011255448179962234,0.024854881650692995,-0.9995893461406873
13166000000,736,13165000000,map,-0.010076393373310566,-0.008282194845378399,-0.1464610993862152,0.008764825936054372,-0.011253849727805233,0.024857199727361057,-0.9995893039938388
13173000000,737,13173000000,map,-0.010118772275745869,-0.008304227143526077,-0.14675691723823547,0.008773182371952291,-0.011273195625180114,0.0248441763511712,-0.9995892618469904
13181000000,738,13181000000,map,-0.0098984744399786,-0.00831308588385582,-0.14628452062606812,0.00877488759063765,-0.01128958457539609,0.024844808553898923,-0.9995890511127477
13189000000,739,13189000000,map,-0.009690227918326855,-0.008319802582263947,-0.14585444331169128,0.00877262812443076,-0.011292982006512771,0.024845651490869147,-0.9995890511127477
13197000000,740,13197000000,map,-0.009491768665611744,-0.00832420028746128,-0.14546017348766327,0.00878029193614241,-0.011297468340973404,0.024845946518808726,-0.9995889246722022
13205000000,741,13205000000,map,-0.009303497150540352,-0.008328176103532314,-0.14510859549045563,0.008785815313566987,-0.011298514603560463,0.02484729521796103,-0.9995888403785052
13213000000,742,13213000000,map,-0.009123319759964943,-0.008333021774888039,-0.14480696618556976,0.008787260160217502,-0.011299505054500468,0.02483814935183426,-0.9995890511127478
13222000000,743,13222000000,map,-0.00895912665873766,-0.00833905953913927,-0.1445964276790619,0.008788521272950288,-0.011308455332908461,0.024841942568200104,-0.9995887982316567
13230000000,744,13230000000,map,-0.008799191564321518,-0.008345481939613819,-0.14436674118041992,0.008779984560493307,-0.01131371117662667,0.024841394659169458,-0.9995888403785052
13238000000,745,13238000000,map,-0.00865006260573864,-0.008352173492312431,-0.1440870761871338,0.008785834082085464,-0.011333842552963448,0.024854670916450494,-0.9995882924694746
13248000000,746,13248000000,map,-0.00852273777127266,-0.008358621969819069,-0.14397023618221283,0.008790314736599716,-0.011336015832157856,0.02486516548172968,-0.9995879131478379
13253000000,747,13253000000,map,-0.008389106020331383,-0.00836163479834795,-0.14378249645233154,0.008783428665951994,-0.011346853169853474,0.024867188530458217,-0.9995878288541409
13262000000,748,13262000000,map,-0.00826407689601183,-0.008364532142877579,-0.14363506436347961,0.008806132646409207,-0.01135114029460044,0.024870644572036082,-0.9995874916793528
13270000000,749,13270000000,map,-0.008148089051246643,-0.008366689085960388,-0.14353030920028687,0.008819179318611042,-0.011365627368277361,0.024871782536945886,-0.9995871966514132
13278000000,750,13278000000,map,-0.00803927332162857,-0.008368141949176788,-0.14345782995224,0.00883882419519255,-0.011388832665741276,0.024874817110038694,-0.9995866908892311
13286000000,751,13286000000,map,-0.007939966395497322,-0.008368643000721931,-0.14334368705749512,0.008850619056602773,-0.011394889628853447,0.024877851683131447,-0.9995864380081401
13294000000,752,13294000000,map,-0.007850590161979198,-0.00836979690939188,-0.14326921105384827,0.008835339095338242,-0.011404284836394647,0.02488345721398344,-0.9995863115675945
13301000000,753,13301000000,map,-0.0077681997790932655,-0.008371762000024319,-0.1432327777147293,0.00882882304438594,-0.011417475894479856,0.024891170087260883,-0.9995860165396551
13309000000,754,13309000000,map,-0.007692284416407347,-0.008373953402042389,-0.14323636889457703,0.008834910465181606,-0.011426193871312659,0.0249012010372065,-0.9995855950711698
13317000000,755,13317000000,map,-0.00762504618614912,-0.00837614480406046,-0.14328792691230774,0.00883340527939055,-0.01142558644632211,0.02490899820418102,-0.9995853843369273
13325000000,756,13325000000,map,-0.007559949532151222,-0.008379559963941574,-0.14335176348686218,0.008825009495458279,-0.011452937775372155,0.024929017957223742,-0.9995846678405027
13333000000,757,13333000000,map,-0.007500260602682829,-0.008384582586586475,-0.14344392716884613,0.008822873012438255,-0.011451414068016811,0.024941493424382954,-0.9995844149594115
13341000000,758,13341000000,map,-0.007446157280355692,-0.008387736044824123,-0.143575981259346,0.00881689951984247,-0.011437255855003563,0.02495839431063579,-0.999584204225169
13349000000,759,13349000000,map,-0.007397069595754147,-0.008389759808778763,-0.14374752342700958,0.008811345190826018,-0.011438878673307359,0.024955528324937082,-0.9995842885188659
13358000000,760,13358000000,map,-0.007344554644078016,-0.00840016920119524,-0.1439281553030014,0.008808861984122542,-0.01144810142450553,0.02497204988955337,-0.9995838670503809
13365000000,761,13365000000,map,-0.007286082021892071,-0.00842127576470375,-0.1440717875957489,0.008849187051570164,-0.011473446415393943,0.02493740518007731,-0.999584035637775
13374000000,762,13374000000,map,-0.00722783338278532,-0.00844239629805088,-0.14413946866989136,0.008938807468162835,-0.011642281010582204,0.024844555672807855,-0.9995835720224413
13382000000,763,13382000000,map,-0.007170794531702995,-0.008461539633572102,-0.14411170780658722,0.009007398582982091,-0.01198145275257175,0.024690551088349055,-0.9995827290854711
13390000000,764,13390000000,map,-0.00711512565612793,-0.008479835465550423,-0.14394542574882507,0.009101492904007805,-0.01248980680124977,0.024473747699609028,-0.9995810432115306
13398000000,765,13398000000,map,-0.007062478922307491,-0.008497747592628002,-0.14373691380023956,0.009341945119937885,-0.013141594148672208,0.024171301914694854,-0.9995778400510438
13406000000,766,13406000000,map,-0.007009435445070267,-0.008512783795595169,-0.1434406340122223,0.009634974376932417,-0.013876679309184235,0.02378801847433676,-0.9995742997157688
13414000000,767,13414000000,map,-0.006954731419682503,-0.008523902855813503,-0.14305680990219116,0.009735246668623642,-0.014255595611637617,0.02358584004202996,-0.999572824576071
13422000000,768,13422000000,map,-0.006896328646689653,-0.008530129678547382,-0.14259584248065948,0.009809188045979942,-0.01551430070570334,0.023075315266017526,-0.9995651959964905
13433000000,769,13433000000,map,-0.006842775736004114,-0.008534486405551434,-0.142088383436203,0.00992036879817365,-0.016561265301206392,0.022760056839156106,-0.9995545749906658
13446000000,770,13445000000,map,-0.006769548170268536,-0.008532369509339333,-0.14146028459072113,0.0103281892776269,-0.01943703466643003,0.022177039483704863,-0.9995117959394273
13453000000,771,13453000000,map,-0.006679057609289885,-0.008528008125722408,-0.14077432453632355,0.010701370974504772,-0.02146076531779096,0.02188997729849712,-0.9994728101045547
13461000000,772,13461000000,map,-0.006577054969966412,-0.008518858812749386,-0.14006075263023376,0.011029132856667075,-0.023900834392543643,0.021523679038088994,-0.999421770271008
13474000000,773,13474000000,map,-0.00640439335256815,-0.008520571514964104,-0.13913904130458832,0.011229579975462346,-0.027867372429035572,0.020945339982822553,-0.9993291314979811
13482000000,774,13482000000,map,-0.006227492820471525,-0.008527139201760292,-0.13826534152030945,0.011111335016331509,-0.030431285737598218,0.02065895214719093,-0.9992616543935151
13493000000,775,13493000000,map,-0.0059403060004115105,-0.008527237921953201,-0.13708584010601044,0.010809730192754025,-0.032943339983246236,0.020406998286792873,-0.9991904262195317
13505000000,776,13505000000,map,-0.005585570354014635,-0.008522636257112026,-0.13583333790302277,0.009054215170599093,-0.038126415850413244,0.0201497339234824,-0.999028750908644
13518000000,777,13518000000,map,-0.0051485635340213776,-0.008517754264175892,-0.13435351848602295,0.006670239270675108,-0.04243733512754318,0.020092793531144123,-0.9988747884710336
13529000000,778,13529000000,map,-0.0046094548888504505,-0.008520742878317833,-0.1327117383480072,0.0030543083545996525,-0.047049527980363076,0.02018762394029366,-0.9986839475409763
13542000000,779,13541000000,map,-0.0038601038977503777,-0.008699466474354267,-0.13068358600139618,-0.00031450505194429703,-0.05111301101241965,0.020491544864905727,-0.9984826120456398
13554000000,780,13554000000,map,-0.0029584451112896204,-0.008938915096223354,-0.12840153276920319,-0.003376233886059844,-0.054547707845720224,0.02094449704585227,-0.9982858284099423
13565000000,781,13565000000,map,-0.0019136082846671343,-0.009219221770763397,-0.12594537436962128,-0.00724576238962534,-0.058066089880917215,0.021486252636611355,-0.9980552008548909
13573000000,782,13573000000,map,-0.001122502377256751,-0.009438718669116497,-0.12407088279724121,-0.00856021722755885,-0.05928921776648367,0.021687377397705317,-0.9979685469343524
13581000000,783,13581000000,map,-0.00020530215988401324,-0.009791649878025055,-0.12129715085029602,-0.012309390136845432,-0.06295069888908728,0.02230533449057198,-0.9976914735522417
13593000000,784,13593000000,map,0.0012673253659158945,-0.010331625118851662,-0.11764586716890335,-0.014549811236563284,-0.06532441993393295,0.022780919529168882,-0.9974979352238798
