%time,field.header.seq,field.header.stamp,field.header.frame_id,field.x,field.y,field.z,field.r,field.buttons
11091000000,277,11091000000,,0.0,0.0,0.5,0.0,0
11124000000,278,11124000000,,0.0,0.0,0.5,0.0,0
11159000000,279,11158000000,,0.0,0.0,0.5,0.0,0
11207000000,280,11207000000,,0.0,0.0,0.5,0.0,0
11240000000,281,11240000000,,0.0,0.0,0.5,0.0,0
11290000000,282,11290000000,,0.0,0.0,0.5,0.0,0
11323000000,283,11323000000,,0.0,0.0,0.5,0.0,0
11373000000,284,11373000000,,0.0,0.0,0.5,0.0,0
11406000000,285,11406000000,,0.0,0.0,0.5,0.0,0
11439000000,286,11439000000,,0.0,0.0,0.5,0.0,0
11490000000,287,11489000000,,0.0,0.0,0.5,0.0,0
11523000000,288,11523000000,,0.0,0.0,0.5,0.0,0
11558000000,289,11558000000,,0.0,0.0,0.5,0.0,0
11606000000,290,11605000000,,0.0,0.0,0.5,0.0,0
11639000000,291,11639000000,,0.0,0.0,0.5,0.0,0
11690000000,292,11690000000,,0.0,0.0,0.5,0.0,0
11724000000,293,11723000000,,0.0,0.0,0.5,0.0,0
11757000000,294,11757000000,,0.0,0.0,0.5,0.0,0
11807000000,295,11807000000,,0.0,0.0,0.5,0.0,0
11841000000,296,11840000000,,0.0,0.0,0.5,0.0,0
11890000000,297,11890000000,,0.0,0.0,0.5,0.0,0
11923000000,298,11923000000,,0.0,0.0,0.5,0.0,0
11973000000,299,11973000000,,0.0,0.0,0.5,0.0,0
12007000000,300,12007000000,,0.0,0.0,0.5,0.0,0
12040000000,301,12040000000,,0.0,0.0,0.5,0.0,0
12090000000,302,12090000000,,0.0,0.0,0.5,0.0,0
12124000000,303,12124000000,,0.0,0.0,0.5,0.0,0
12173000000,304,12173000000,,0.0,0.0,0.5,0.0,0
12205000000,305,12205000000,,0.0,0.0,0.5,0.0,0
12238000000,306,12238000000,,0.0,0.0,0.5,0.0,0
12289000000,307,12289000000,,0.0,0.0,0.5,0.0,0
12322000000,308,12322000000,,0.0,0.0,0.5,0.0,0
12373000000,309,12373000000,,0.0,0.0,0.5,0.0,0
12406000000,310,12406000000,,0.0,0.0,0.5,0.0,0
12438000000,311,12438000000,,0.0,0.0,0.5,0.0,0
12490000000,312,12490000000,,0.0,0.0,0.5,0.0,0
12522000000,313,12522000000,,0.0,0.0,0.5,0.0,0
12573000000,314,12573000000,,0.0,0.0,0.5,0.0,0
12606000000,315,12606000000,,0.0,0.0,0.5,0.0,0
12640000000,316,12640000000,,0.0,0.0,0.5,0.0,0
12689000000,317,12689000000,,0.0,0.0,0.5,0.0,0
12723000000,318,12723000000,,0.0,0.0,0.5,0.0,0
12772000000,319,12772000000,,0.0,0.0,0.5,0.0,0
12807000000,320,12806000000,,0.0,0.0,0.5,0.0,0
12840000000,321,12840000000,,0.0,0.0,0.5,0.0,0
12891000000,322,12891000000,,0.0,0.0,0.5,0.0,0
12923000000,323,12923000000,,0.0,0.0,0.5,0.0,0
12973000000,324,12972000000,,0.0,0.0,0.5,0.0,0
13007000000,325,13007000000,,0.0,0.0,0.5,0.0,0
13039000000,326,13039000000,,0.0,0.0,0.5,0.0,0
13090000000,327,13090000000,,0.0,0.0,0.5,0.0,0
13124000000,328,13123000000,,0.0,0.0,0.5,0.0,0
13173000000,329,13172000000,,0.0,0.0,0.5,0.0,0
13205000000,330,13205000000,,0.0,0.0,0.5,0.0,0
13238000000,331,13238000000,,0.0,0.0,0.5,0.0,0
13288000000,332,13288000000,,0.0,0.0,0.5,0.0,0
13321000000,333,13321000000,,0.0,0.0,0.5,0.0,0
13354000000,334,13354000000,,0.0,0.0,0.5,0.0,0
13405000000,335,13405000000,,0.0,0.0,0.5,0.0,0
13440000000,336,13440000000,,0.0,0.0,0.5,0.0,0
13489000000,337,13489000000,,0.0,0.0,0.5,0.0,0
13523000000,338,13523000000,,0.0,0.0,0.5,0.0,0
13556000000,339,13556000000,,0.0,0.0,0.5,0.0,0
13605000000,340,13605000000,,0.0,0.0,0.5,0.0,0
13640000000,341,13640000000,,0.0,0.0,0.5,0.0,0
13689000000,342,13689000000,,0.0,0.0,0.5,0.0,0
13706000000,343,13706000000,,0.0,0.0,0.5,0.0,0
13737000000,344,13737000000,,0.0,0.0,0.5,0.0,0
13772000000,345,13772000000,,0.0,0.0,0.5,0.0,0
13805000000,346,13805000000,,0.0,0.0,0.5,0.0,0
13856000000,347,13856000000,,0.0,0.0,0.5,0.0,0
13889000000,348,13889000000,,0.0,0.0,0.5,0.0,0
13922000000,349,13922000000,,0.0,0.0,0.5,0.0,0
14021000000,350,14021000000,,0.0,0.0,0.5,0.0,0
14054000000,351,14054000000,,0.0,0.0,0.5,0.0,0
14103000000,352,14103000000,,0.0,0.0,0.5,0.0,0
14138000000,353,14138000000,,0.0,0.0,0.5,0.0,0
14154000000,354,14154000000,,0.0,0.0,0.5,0.0,0
14205000000,355,14205000000,,0.0,0.0,0.5,0.0,0
14254000000,356,14254000000,,0.0,0.0,0.5,0.0,0
14273000000,357,14273000000,,0.0,0.0,0.5,0.0,0
14321000000,358,14321000000,,0.0,0.0,0.5,0.0,0
14404000000,359,14404000000,,0.0,0.0,0.5,0.0,0
14439000000,360,14439000000,,0.0,0.0,0.5,0.0,0
14473000000,361,14473000000,,0.0,0.0,0.5,0.0,0
14521000000,362,14521000000,,0.0,0.0,0.5,0.0,0
14554000000,363,14554000000,,0.0,0.0,0.5,0.0,0
14621000000,364,14620000000,,0.0,0.0,0.5,0.0,0
14655000000,365,14655000000,,0.0,0.0,0.5,0.0,0
14674000000,366,14674000000,,0.0,0.0,0.5,0.0,0
14738000000,367,14738000000,,0.0,0.0,0.5,0.0,0
14754000000,368,14754000000,,0.0,0.0,0.5,0.0,0
14821000000,369,14821000000,,0.0,0.0,0.5,0.0,0
