%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
30969000000,5783,30940000000,base_link,0.006003478432138541,-0.012078574567336789,0.029689968111862808,-0.99946813180437,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.002641506027430296,0.0026760241016745567,-0.0012340842513367538,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.25094977021217346,-0.16534648835658908,9.741458892822266,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
30969000000,5784,30945000000,base_link,0.006006481724367195,-0.012079629226366321,0.02968697568561851,-0.9994681739512185,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0011771979043260217,0.001682499423623085,-0.000786992837674916,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.1891506314277649,-0.17278912663459658,9.757667541503906,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
30969000000,5785,30950000000,base_link,0.006005933156792045,-0.012079823496996175,0.029692201894833792,-0.9994680896575214,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-5.888473242521286e-05,0.0014252760447561739,-0.0019991875160485506,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.24125471711158752,-0.17975881695747256,9.815940856933594,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
30969000000,5786,30954000000,base_link,0.006010653603825266,-0.012090248256557542,0.029696711607624493,-0.999467794629582,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0002337238984182477,0.003367942757904529,-0.0030296344775706534,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.20396751165390015,-0.21753720939159274,9.756647109985352,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
30969000000,5787,30961000000,base_link,0.0060137191285099265,-0.012095525173700007,0.029700294089747947,-0.9994675838953393,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-3.950134851038456e-05,0.0017681261524558065,-0.0015281667001545431,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.21503427624702454,-0.1389034390449512,9.755853652954102,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
30969000000,5788,30965000000,base_link,0.006015401709727822,-0.012103253193501187,0.02970088414562716,-0.9994674153079453,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00030562025494873524,0.0021166065707802773,-0.0014470512978732588,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.22076447308063507,-0.18446652591228366,9.76861572265625,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
30970000000,5789,30970000000,base_link,0.0060139255822131785,-0.012107172521140444,0.02969637443283646,-0.9994675417484908,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0004340550513006747,0.0011620889417827127,-0.0009283643448725344,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.22989383339881897,-0.1855364888906467,9.844327926635742,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
30975000000,5790,30975000000,base_link,0.006033197887239292,-0.012110166923018242,0.02970231713847643,-0.9994672467205512,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.002893527504056692,0.0009755077771842478,-0.0016849476378411057,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.2333206683397293,-0.16226954758167147,9.7807035446167,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
30979000000,5791,30979000000,base_link,0.006034114581194404,-0.012107948945115356,0.029704761655690082,-0.9994671624268542,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0017431890591979027,-0.00015087937936186815,-0.0018900278955698013,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.23382015526294708,-0.15074701607227206,9.764739990234375,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
30985000000,5792,30985000000,base_link,0.006038868284725277,-0.01209945866004619,0.029698776803201543,-0.9994674153079454,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00045387702994048595,-0.002846300834789872,-0.0005415914929471907,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.2221461981534958,-0.1568448543548572,9.81696605682373,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
