%time,field.header.seq,field.header.stamp,field.header.frame_id,field.x,field.y,field.z,field.r,field.buttons
14002000000,381,14002000000,,0.0,0.0,0.5,0.0,0
14036000000,382,14035000000,,0.0,0.0,0.5,0.0,0
14084000000,383,14084000000,,0.0,0.0,0.5,0.0,0
14117000000,384,14117000000,,0.0,0.0,0.5,0.0,0
14152000000,385,14152000000,,0.0,0.0,0.5,0.0,0
14198000000,386,14198000000,,0.0,0.0,0.5,0.0,0
14232000000,387,14232000000,,0.0,0.0,0.5,0.0,0
14283000000,388,14283000000,,0.0,0.0,0.5,0.0,0
14316000000,389,14316000000,,0.0,0.0,0.5,0.0,0
14351000000,390,14351000000,,0.0,0.0,0.5,0.0,0
14450000000,391,14450000000,,0.0,0.0,0.5,0.0,0
14470000000,392,14470000000,,0.0,0.0,0.5,0.0,0
14516000000,393,14516000000,,0.0,0.0,0.5,0.0,0
14551000000,394,14551000000,,0.0,0.0,0.5,0.0,0
14591000000,395,14591000000,,0.0,0.0,0.5,0.0,0
14634000000,396,14634000000,,0.0,0.0,0.5,0.0,0
14670000000,397,14670000000,,0.0,0.0,0.5,0.0,0
14716000000,398,14716000000,,0.0,0.0,0.5,0.0,0
14751000000,399,14751000000,,0.0,0.0,0.5,0.0,0
14800000000,400,14799000000,,0.0,0.0,0.5,0.0,0
14833000000,401,14833000000,,0.0,0.0,0.5,0.0,0
14871000000,402,14871000000,,0.0,0.0,0.5,0.0,0
14915000000,403,14915000000,,0.0,0.0,0.5,0.0,0
14950000000,404,14950000000,,0.0,0.0,0.5,0.0,0
14999000000,405,14999000000,,0.0,0.0,0.5,0.0,0
15033000000,406,15033000000,,0.0,0.0,0.5,0.0,0
15069000000,407,15069000000,,0.0,0.0,0.5,0.0,0
15116000000,408,15115000000,,0.0,0.0,0.5,0.0,0
15149000000,409,15149000000,,0.0,0.0,0.5,0.0,0
15198000000,410,15198000000,,0.0,0.0,0.5,0.0,0
15232000000,411,15231000000,,0.0,0.0,0.5,0.0,0
15298000000,412,15298000000,,0.0,0.0,0.5,0.0,0
15315000000,413,15315000000,,0.0,0.0,0.5,0.0,0
15348000000,414,15348000000,,0.0,0.0,0.5,0.0,0
15441000000,415,15440000000,,0.0,0.0,0.5,0.0,0
15469000000,416,15469000000,,0.0,0.0,0.5,0.0,0
15515000000,417,15515000000,,0.0,0.0,0.5,0.0,0
15548000000,418,15548000000,,0.0,0.0,0.5,0.0,0
15599000000,419,15599000000,,0.0,0.0,0.5,0.0,0
15632000000,420,15632000000,,0.0,0.0,0.5,0.0,0
15669000000,421,15669000000,,0.0,0.0,0.5,0.0,0
15715000000,422,15715000000,,0.0,0.0,0.5,0.0,0
15748000000,423,15748000000,,0.0,0.0,0.5,0.0,0
15815000000,424,15815000000,,0.0,0.0,0.5,0.0,0
15849000000,425,15849000000,,0.0,0.0,0.5,0.0,0
15882000000,426,15882000000,,0.0,0.0,0.5,0.0,0
15932000000,427,15932000000,,0.0,0.0,0.5,0.0,0
15948000000,428,15948000000,,0.0,0.0,0.5,0.0,0
15999000000,429,15999000000,,0.0,0.0,0.5,0.0,0
16032000000,430,16032000000,,0.0,0.0,0.5,0.0,0
16081000000,431,16081000000,,0.0,0.0,0.5,0.0,0
16114000000,432,16114000000,,0.0,0.0,0.5,0.0,0
16148000000,433,16147000000,,0.0,0.0,0.5,0.0,0
