%time,field.header.seq,field.header.stamp,field.header.frame_id,field.connected,field.armed,field.guided,field.manual_input,field.mode,field.system_status
13556000000,14,12999000000,,1,0,0,0,OFFBOARD,3
13995000000,15,13995000000,,1,0,0,0,OFFBOARD,3
14995000000,16,14994000000,,1,1,0,0,OFFBOARD,4
15993000000,17,15992000000,,1,1,0,0,OFFBOARD,4
16992000000,18,16992000000,,1,1,0,0,OFFBOARD,4
17991000000,19,17991000000,,1,1,0,0,OFFBOARD,4
18989000000,20,18989000000,,1,1,0,0,OFFBOARD,4
19989000000,21,19989000000,,1,1,0,0,OFFBOARD,4
