%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
13511000000,852,13509000000,base_link,-0.01793423667550087,-0.0008133690571412444,-0.14006292819976807,-0.0019211260885441247,0.0033795689530287574,-0.0009083231749108952
13518000000,853,13518000000,base_link,-0.018014028668403625,-0.0005825216649100184,-0.14023837447166443,-0.0009518701368031416,0.0027491701697306566,1.1180240519322271e-05
13527000000,854,13527000000,base_link,-0.018168123438954353,-0.0008204010082408786,-0.1404464840888977,0.0001408882206037475,0.0012784562535715516,-0.0017576330243363393
13537000000,855,13536000000,base_link,-0.018105696886777878,-0.0007457527099177241,-0.14077557623386383,-0.00037933196962770355,-0.003669030076760059,-0.000836163285102309
13546000000,856,13546000000,base_link,-0.0182186309248209,-0.0008392421877942979,-0.14141874015331268,-0.00012894000525384824,-0.0018097199120718143,0.002726164778029136
13554000000,857,13554000000,base_link,-0.018026791512966156,-0.0005439789965748787,-0.1420956403017044,0.0003074082598898051,0.0006321407818142417,0.0005056286076417475
13564000000,858,13564000000,base_link,-0.01818029023706913,-0.000725261983461678,-0.1423288881778717,-0.003163620717015609,0.0016696087360642874,0.00045002746538242756
13573000000,859,13573000000,base_link,-0.01818629540503025,-0.0010062565561383963,-0.1426573246717453,-0.0033887598890881424,-0.003071310205242467,0.00393742215575598
13581000000,860,13581000000,base_link,-0.01802944578230381,-0.0012477539712563157,-0.14261776208877563,-0.0009991096288130311,0.0001813241509964416,0.0032625538796398983
13591000000,861,13590000000,base_link,-0.017700545489788055,-0.0015864806482568383,-0.14242301881313324,-0.0005242415558460349,0.002129473892385268,-0.00023227341636575835
13600000000,862,13600000000,base_link,-0.01743468828499317,-0.0013589379377663136,-0.14244158565998077,-0.0013255444017646544,0.0012274635360479294,-0.0006961880335565791
13608000000,863,13608000000,base_link,-0.017201168462634087,-0.0014178369892761111,-0.14260371029376984,-0.0011922694346158036,-0.0014866756255836869,0.001552199161646068
13618000000,864,13618000000,base_link,-0.01721382513642311,-0.0012668973067775369,-0.1428493857383728,0.0008573806871451269,-0.003348581836251283,0.0012682219641923205
13627000000,865,13627000000,base_link,-0.01699448563158512,-0.0012503687757998705,-0.14273583889007568,0.0011822528007189063,-0.00016375420636777276,-0.0016635685541803685
13635000000,866,13635000000,base_link,-0.017002351582050323,-0.0010979905491694808,-0.1425805389881134,0.002942575139024607,0.00166308557053021,-0.0017471237291980162
13645000000,867,13644000000,base_link,-0.016876040026545525,-0.0011266174260526896,-0.14261078834533691,0.0010031946971212063,-0.0013736423194568503,-0.002834832642805611
13654000000,868,13654000000,base_link,-0.01653215102851391,-0.0013789396034553647,-0.14271007478237152,0.002146821023208239,0.0005269302287424191,0.0007392453058146078
13662000000,869,13662000000,base_link,-0.016250409185886383,-0.0012745539424940944,-0.1428273320198059,0.0008911439794286962,0.0035666406342869184,0.0001000159777581751
13671000000,870,13671000000,base_link,-0.016237398609519005,-0.001360975089482963,-0.14267773926258087,0.0036114916824265698,0.0037619288076645805,-0.0026215855239208625
13680000000,871,13680000000,base_link,-0.01626671850681305,-0.0010323537280783057,-0.14284279942512512,-4.208026694212785e-05,-0.00047043340693855596,-0.0006939925455059112
