%time,field.header.seq,field.header.stamp,field.header.frame_id,field.x,field.y,field.z,field.r,field.buttons
15985000000,440,15984000000,,0.0,0.0,0.5,0.0,0
16047000000,441,16047000000,,0.0,0.0,0.5,0.0,0
16064000000,442,16064000000,,0.0,0.0,0.5,0.0,0
16114000000,443,16113000000,,0.0,0.0,0.5,0.0,0
16147000000,444,16147000000,,0.0,0.0,0.5,0.0,0
16180000000,445,16180000000,,0.0,0.0,0.5,0.0,0
16229000000,446,16228000000,,0.0,0.0,0.5,0.0,0
16263000000,447,16263000000,,0.0,0.0,0.5,0.0,0
16299000000,448,16299000000,,0.0,0.0,0.5,0.0,0
16344000000,449,16344000000,,0.0,0.0,0.5,0.0,0
16379000000,450,16379000000,,0.0,0.0,0.5,0.0,0
16427000000,451,16427000000,,0.0,0.0,0.5,0.0,0
16460000000,452,16460000000,,0.0,0.0,0.5,0.0,0
16511000000,453,16511000000,,0.0,0.0,0.5,0.0,0
16544000000,454,16543000000,,0.0,0.0,0.5,0.0,0
16579000000,455,16579000000,,0.0,0.0,0.5,0.0,0
16627000000,456,16627000000,,0.0,0.0,0.5,0.0,0
16660000000,457,16660000000,,0.0,0.0,0.5,0.0,0
16698000000,458,16697000000,,0.0,0.0,0.5,0.0,0
16743000000,459,16743000000,,0.0,0.0,0.5,0.0,0
16778000000,460,16778000000,,0.0,0.0,0.5,0.0,0
16827000000,461,16827000000,,0.0,0.0,0.5,0.0,0
16860000000,462,16860000000,,0.0,0.0,0.5,0.0,0
16896000000,463,16896000000,,0.0,0.0,0.5,0.0,0
16944000000,464,16944000000,,0.0,0.0,0.5,0.0,0
16979000000,465,16979000000,,0.0,0.0,0.5,0.0,0
17026000000,466,17026000000,,0.0,0.0,0.5,0.0,0
17061000000,467,17060000000,,0.0,0.0,0.5,0.0,0
17094000000,468,17094000000,,0.0,0.0,0.5,0.0,0
17144000000,469,17144000000,,0.0,0.0,0.5,0.0,0
17178000000,470,17177000000,,0.0,0.0,0.5,0.0,0
17226000000,471,17226000000,,0.0,0.0,0.5,0.0,0
17260000000,472,17259000000,,0.0,0.0,0.5,0.0,0
17293000000,473,17293000000,,0.0,0.0,0.5,0.0,0
17343000000,474,17343000000,,0.0,0.0,0.5,0.0,0
17377000000,475,17376000000,,0.0,0.0,0.5,0.0,0
17426000000,476,17426000000,,0.0,0.0,0.5,0.0,0
17459000000,477,17459000000,,0.0,0.0,0.5,0.0,0
17493000000,478,17492000000,,0.0,0.0,0.5,0.0,0
17544000000,479,17543000000,,0.0,0.0,0.5,0.0,0
17577000000,480,17577000000,,0.0,0.0,0.5,0.0,0
17626000000,481,17626000000,,0.0,0.0,0.5,0.0,0
17659000000,482,17659000000,,0.0,0.0,0.5,0.0,0
17713000000,483,17713000000,,0.0,0.0,0.5,0.0,0
17743000000,484,17743000000,,0.0,0.0,0.5,0.0,0
17777000000,485,17777000000,,0.0,0.0,0.5,0.0,0
17826000000,486,17826000000,,0.0,0.0,0.5,0.0,0
17859000000,487,17859000000,,0.0,0.0,0.5,0.0,0
17893000000,488,17892000000,,0.0,0.0,0.5,0.0,0
17943000000,489,17943000000,,0.0,0.0,0.5,0.0,0
17977000000,490,17977000000,,0.0,0.0,0.5,0.0,0
18026000000,491,18026000000,,0.0,0.0,0.5,0.0,0
18060000000,492,18059000000,,0.0,0.0,0.5,0.0,0
18092000000,493,18092000000,,0.0,0.0,0.5,0.0,0
18143000000,494,18143000000,,0.0,0.0,0.5,0.0,0
18176000000,495,18176000000,,0.0,0.0,0.5,0.0,0
18227000000,496,18227000000,,0.0,0.0,0.5,0.0,0
18260000000,497,18260000000,,0.0,0.0,0.5,0.0,0
18293000000,498,18293000000,,0.0,0.0,0.5,0.0,0
18343000000,499,18343000000,,0.0,0.0,0.5,0.0,0
18376000000,500,18376000000,,0.0,0.0,0.5,0.0,0
18411000000,501,18411000000,,0.0,0.0,0.5,0.0,0
18460000000,502,18460000000,,0.0,0.0,0.5,0.0,0
18493000000,503,18493000000,,0.0,0.0,0.5,0.0,0
18543000000,504,18543000000,,0.0,0.0,0.5,0.0,0
18576000000,505,18576000000,,0.0,0.0,0.5,0.0,0
18609000000,506,18609000000,,0.0,0.0,0.5,0.0,0
18660000000,507,18659000000,,0.0,0.0,0.5,0.0,0
18743000000,508,18743000000,,0.0,0.0,0.5,0.0,0
18777000000,509,18776000000,,0.0,0.0,0.5,0.0,0
18810000000,510,18810000000,,0.0,0.0,0.5,0.0,0
18861000000,511,18860000000,,0.0,0.0,0.5,0.0,0
18894000000,512,18894000000,,0.0,0.0,0.5,0.0,0
18943000000,513,18943000000,,0.0,0.0,0.5,0.0,0
18977000000,514,18976000000,,0.0,0.0,0.5,0.0,0
19010000000,515,19010000000,,0.0,0.0,0.5,0.0,0
19076000000,516,19076000000,,0.0,0.0,0.5,0.0,0
19127000000,517,19126000000,,0.0,0.0,0.5,0.0,0
19158000000,518,19158000000,,0.0,0.0,0.5,0.0,0
19177000000,519,19177000000,,0.0,0.0,0.5,0.0,0
19226000000,520,19226000000,,0.0,0.0,0.5,0.0,0
19261000000,521,19261000000,,0.0,0.0,0.5,0.0,0
19326000000,522,19326000000,,0.0,0.0,0.5,0.0,0
19359000000,523,19359000000,,0.0,0.0,0.5,0.0,0
19393000000,524,19393000000,,0.0,0.0,0.5,0.0,0
19426000000,525,19426000000,,0.0,0.0,0.5,0.0,0
19459000000,526,19459000000,,0.0,0.0,0.5,0.0,0
19526000000,527,19526000000,,0.0,0.0,0.5,0.0,0
