%time,field.header.seq,field.header.stamp,field.header.frame_id,field.connected,field.armed,field.guided,field.manual_input,field.mode,field.system_status
16025000000,16,15049000000,,1,0,0,0,OFFBOARD,3
16049000000,17,16049000000,,1,0,0,0,OFFBOARD,3
17045000000,18,17045000000,,1,1,0,0,OFFBOARD,4
18042000000,19,18042000000,,1,1,0,0,OFFBOARD,4
19041000000,20,19041000000,,1,1,0,0,OFFBOARD,4
20042000000,21,20041000000,,1,1,0,0,OFFBOARD,4
21039000000,22,21039000000,,1,1,0,0,OFFBOARD,4
