%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1758793484009279512,123175,1758793483906251328,base_link,-0.00845764892044054,-0.001736564086848654,0.015611529863223322,-0.9998409206794489,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0005064019933342934,-0.0003490117378532889,-0.0021980456076562405,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.013832938857376575,0.18590684235096097,9.790709495544434,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758793484009320536,123176,1758793483915251328,base_link,-0.008470499428697062,-0.0017429463709477686,0.015604870661158574,-0.9998409206794489,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0015469812788069248,0.0021771700121462345,-0.0012082265457138421,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.05797893926501274,0.21111446619033933,9.827280044555664,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758793484009360696,123177,1758793483917251328,base_link,-0.008472649576515626,-0.001748235800435886,0.01559538762024364,-0.9998409628262973,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0008142434526234865,0.0020350951235741377,0.0015964076155796645,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.046019356697797775,0.16813546419143796,9.81025218963623,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758793484009388728,123178,1758793483927251328,base_link,-0.00846840887915647,-0.0017483592775311325,0.015601878234914345,-0.9998409628262973,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0012706632260233164,0.0012202260550111532,-0.0002455801004543902,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.04603247717022896,0.18582744896412015,9.806686401367188,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758793484009583288,123179,1758793483932251328,base_link,-0.008462615663119746,-0.0017515920725208198,0.015593870333697241,-0.9998411314136914,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0003754200879484415,-0.0031719347462058067,-0.00011976342648267707,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.03940129280090332,0.20832197368145108,9.800019264221191,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758793484009670680,123180,1758793483936251328,base_link,-0.008463441477932756,-0.0017456671475824992,0.015593111690424042,-0.9998411314136914,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0007266311440616846,-0.0003431285731494424,0.0020715780556201935,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.0406549908220768,0.16469639539718747,9.809045791625977,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758793484009941752,123181,1758793483946251328,base_link,-0.008467431599106625,-0.0017554129477561355,0.015593153837272554,-0.9998410892668429,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-7.18927476555109e-05,0.0003926719073206186,-0.0005024190759286284,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.05648832395672798,0.1088087335228932,9.80352783203125,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758793484009962072,123182,1758793483951251328,base_link,-0.008470998605434111,-0.0017478413322756041,0.015583797236903153,-0.9998411735605399,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0009134989231824875,0.0004161372780799867,0.0006664333632215858,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.04134933650493622,0.16887226700782895,9.806166648864746,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758793484010004920,123183,1758793483961251328,base_link,-0.008456664396401106,-0.0017494057047543173,0.015589655648846136,-0.9998412157073884,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0009655661415308714,0.0006876785773783922,0.000325411558151245,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.03453574329614639,0.20064897835254789,9.790885925292969,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758793484010021880,123184,1758793483966251328,base_link,-0.008458534992076031,-0.001746219337152443,0.015593153837272554,-0.9998411735605399,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.002364130923524499,0.0012976191937923431,-0.00031769298948347585,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.0497591495513916,0.14789699018001676,9.810349464416504,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
