%time,field.header.seq,field.header.stamp,field.header.frame_id,field.group_mix,field.controls0,field.controls1,field.controls2,field.controls3,field.controls4,field.controls5,field.controls6,field.controls7
1759809293886810400,4011,0,,0,-0.04845122992992401,0.06094341352581978,-0.030306372791528702,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293887844224,4012,0,,0,-0.04845122992992401,0.06094341352581978,-0.030306372791528702,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293889445760,4013,0,,0,-0.04845122992992401,0.06094341352581978,-0.030306372791528702,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293890218368,4014,0,,0,-0.047824926674366,0.061346497386693954,-0.025096489116549492,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293891049152,4015,0,,0,-0.047824926674366,0.061346497386693954,-0.025096489116549492,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293892275424,4016,0,,0,-0.047824926674366,0.061346497386693954,-0.025096489116549492,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293894422848,4017,0,,0,-0.047824926674366,0.061346497386693954,-0.025096489116549492,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293896341952,4018,0,,0,-0.047824926674366,0.061346497386693954,-0.025096489116549492,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293898648032,4019,0,,0,-0.047824926674366,0.061346497386693954,-0.025096489116549492,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293900679360,4020,0,,0,-0.048837993294000626,0.06250336766242981,-0.033014047890901566,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293904730816,4021,0,,0,-0.04824503883719444,0.061924804002046585,-0.030300265178084373,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293904759488,4022,0,,0,-0.04824503883719444,0.061924804002046585,-0.030300265178084373,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293906371392,4023,0,,0,-0.04824503883719444,0.061924804002046585,-0.030300265178084373,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293908372384,4024,0,,0,-0.04824503883719444,0.061924804002046585,-0.030300265178084373,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293910447072,4025,0,,0,-0.04824503883719444,0.061924804002046585,-0.030300265178084373,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293912668608,4026,0,,0,-0.047917358577251434,0.061325009912252426,-0.023500259965658188,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293915411520,4027,0,,0,-0.04790589585900307,0.06135599687695503,-0.023452484980225563,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293920258176,4028,0,,0,-0.04790589585900307,0.06135599687695503,-0.023452484980225563,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293925180480,4029,0,,0,-0.04864080995321274,0.062486108392477036,-0.031881336122751236,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293925198176,4030,0,,0,-0.04864080995321274,0.062486108392477036,-0.031881336122751236,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293925660384,4031,0,,0,-0.04864080995321274,0.062486108392477036,-0.031881336122751236,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293926892928,4032,0,,0,-0.04871610552072525,0.061574093997478485,-0.028917893767356873,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293928819808,4033,0,,0,-0.04871610552072525,0.061574093997478485,-0.028917893767356873,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293930850976,4034,0,,0,-0.04871610552072525,0.061574093997478485,-0.028917893767356873,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293933025536,4035,0,,0,-0.047435253858566284,0.059796158224344254,-0.023415984585881233,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293935101824,4036,0,,0,-0.047435253858566284,0.059796158224344254,-0.023415984585881233,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293936931232,4037,0,,0,-0.047435253858566284,0.059796158224344254,-0.023415984585881233,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293938782720,4038,0,,0,-0.04743510112166405,0.05980893224477768,-0.02335285395383835,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293940821760,4039,0,,0,-0.04874502494931221,0.0623716339468956,-0.035572078078985214,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293943008224,4040,0,,0,-0.04874502494931221,0.0623716339468956,-0.035572078078985214,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293945628224,4041,0,,0,-0.04873868077993393,0.06237059086561203,-0.03556472063064575,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293947064384,4042,0,,0,-0.049013834446668625,0.062179867178201675,-0.034110281616449356,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293949588864,4043,0,,0,-0.049013834446668625,0.062179867178201675,-0.034110281616449356,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293951076352,4044,0,,0,-0.049013834446668625,0.062179867178201675,-0.034110281616449356,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293953197664,4045,0,,0,-0.049013834446668625,0.062179867178201675,-0.034110281616449356,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293954942848,4046,0,,0,-0.049013834446668625,0.062179867178201675,-0.034110281616449356,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293957807584,4047,0,,0,-0.04827529191970825,0.060428302735090256,-0.021234838292002678,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293961211936,4048,0,,0,-0.04827529191970825,0.060428302735090256,-0.021234838292002678,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293962525216,4049,0,,0,-0.04827529191970825,0.060428302735090256,-0.021234838292002678,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293967498912,4050,0,,0,-0.04879032075405121,0.061857063323259354,-0.031473658978939056,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293967514080,4051,0,,0,-0.04879032075405121,0.061857063323259354,-0.031473658978939056,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293968656320,4052,0,,0,-0.04879032075405121,0.061857063323259354,-0.031473658978939056,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293969516704,4053,0,,0,-0.04879032075405121,0.061857063323259354,-0.031473658978939056,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293971130880,4054,0,,0,-0.048699039965867996,0.06116423010826111,-0.030339505523443222,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293973458912,4055,0,,0,-0.048699039965867996,0.06116423010826111,-0.030339505523443222,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293977772160,4056,0,,0,-0.04870397597551346,0.06114427000284195,-0.03037247806787491,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293977776192,4057,0,,0,-0.04870397597551346,0.06114427000284195,-0.03037247806787491,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293979637408,4058,0,,0,-0.047823715955019,0.060630712658166885,-0.023858102038502693,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293980941664,4059,0,,0,-0.047823715955019,0.060630712658166885,-0.023858102038502693,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293982959360,4060,0,,0,-0.047823715955019,0.060630712658166885,-0.023858102038502693,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293986794336,4061,0,,0,-0.04854849725961685,0.0619899220764637,-0.029755456373095512,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293987303040,4062,0,,0,-0.04854849725961685,0.0619899220764637,-0.029755456373095512,0.36000001430511475,0.0,0.0,0.0,0.0
1759809293989535936,4063,0,,0,-0.048563990741968155,0.06203019991517067,-0.029651151970028877,0.36000001430511475,0.0,0.0,0.0,0.0
