%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1759809685776187328,150716,1759809685690461184,base_link,-0.0034403448903770843,0.004537117011619677,0.0007044550179315778,-0.001716242404654622,0.003542749676853418,-0.002039414364844561
1759809685776781600,150717,1759809685700460160,base_link,-0.0033187860231565945,0.004619395582657743,0.0007138892512236427,0.004334353841841221,-0.0005506146699190135,0.003575587412342429
1759809685776791520,150718,1759809685710460160,base_link,-0.0033113962168244923,0.004044273391571963,0.0005227797197495284,0.0015460319118574262,-0.000356709351763129,0.0016768773784860969
1759809685776946080,150719,1759809685721460160,base_link,-0.0031979596227075524,0.004821518870088273,0.0004300795955403856,0.0007652712520211935,-0.00031735794618725793,-0.0012207324616611004
1759809685777298112,150720,1759809685734460160,base_link,-0.0032915816295152433,0.004188776142886319,0.0004590840376937761,-0.001829436980187893,0.0013636702205985785,0.00022134243045002206
1759809685777311712,150721,1759809685740460160,base_link,-0.0027864974527097193,0.005007340734588303,0.0005081989342603859,-0.0002974697854369879,-1.1014984920621266e-05,-0.002841008361428976
1759809685777388896,150722,1759809685754460160,base_link,-0.002932346896836333,0.004271892993102349,0.0005320191321552289,-0.0021498496644198895,-0.0026766683440655466,0.002000869251787663
1759809685778095968,150723,1759809685764460160,base_link,-0.002763049862395067,0.004205048143170934,0.00021589471025176474,0.002683050464838743,0.0029148845933377743,-0.0009217768674716357
1759809685778110688,150724,1759809685770460160,base_link,-0.002567772825229819,0.0044178020602735355,0.0001498236764935687,-0.0006286939606070518,-0.003657278371974826,0.00023189769126474903
1759809685798157952,150725,1759809685783460160,base_link,-0.0025127240369167136,0.003891884190774453,-0.00013470348810301654,-0.0014362209476530552,0.00029514194466173605,-0.0034918123856186867
1759809685799221600,150726,1759809685790460160,base_link,-0.002252989343105538,0.004446544926519244,-9.113305403700497e-06,-0.0019666613079607487,-0.0006645638495683671,-0.00048643292393535365
1759809685806885536,150727,1759809685800457856,base_link,-0.00254681046513363,0.0037426630216641312,-9.492149381855623e-05,-0.00026968191377818584,-0.0003820126876235003,0.004319032188504934
1759809685819648256,150728,1759809685813457856,base_link,-0.00219776908402706,0.004256665828074644,-7.733134771688507e-05,0.0008904328569769859,0.0008694800781086082,-0.004099794197827578
1759809685823398784,150729,1759809685819457856,base_link,-0.0022886248567776826,0.003914364794010299,-0.0001332342522559109,0.00015228614211082458,-0.003809408517554402,0.0043308110907673844
1759809685835326400,150730,1759809685830457856,base_link,-0.0021212867158305806,0.003854856123048736,-0.00038081170402975734,0.004635133780539036,0.0023533583153039217,-0.0017172602238133552
1759809685852111776,150731,1759809685843457856,base_link,-0.0018614761954040763,0.004046789213492126,-0.00013639149657439218,0.0008833358297124505,-0.00022181821987032888,0.00021369976457208398
1759809685853509888,150732,1759809685849457856,base_link,-0.0021068540099048816,0.0037941940889986404,-0.0001055070962115662,0.0005049833562225103,0.0011813626624643803,-0.000703996396623552
1759809685865102112,150733,1759809685860457856,base_link,-0.001924213707638652,0.004262314664317453,-0.00020284830534873978,-0.00014706142246723175,0.0022659450769424434,-0.0019143259851261976
1759809685872680672,150734,1759809685869457856,base_link,-0.0021681166089535875,0.003707259188304242,-0.00013853386843013166,-0.0014829873107373714,-0.0013868720270693298,0.0030075577087700367
1759809685883528128,150735,1759809685879457856,base_link,-0.001966515121896263,0.004262148421134009,-0.00021545923503735968,0.0035425149835646152,0.0013264032313600176,-0.004865828435868025
1759809685901174528,150736,1759809685893457856,base_link,-0.002206593627193505,0.00378742763022569,-0.00018658716719340186,0.0014787859981879592,0.000288276700302959,0.004064013250172138
1759809685919373056,150737,1759809685911456320,base_link,-0.00212025747169961,0.0044438928181951935,-0.0001485340688080745,-0.0026492085307836533,0.00038565462455153433,-0.002783865202218294
1759809685921548416,150738,1759809685917456320,base_link,-0.0022455359900861987,0.004047656584704095,-6.862561139241513e-05,0.0008550793863832951,0.0008200168376788501,0.003917929716408253
1759809685934719616,150739,1759809685930456320,base_link,-0.0018616755885512645,0.0047585946417771875,0.00011144695987851309,-0.0025070197880268097,-0.0011410748120397334,-0.0030470872297883034
1759809685941234016,150740,1759809685936456320,base_link,-0.0020809101502115763,0.004479706597884452,0.00012169492031127625,-0.0004184120334684849,0.0004338819999247797,0.006044517736881971
1759809685951410528,150741,1759809685947456320,base_link,-0.0019006804144849527,0.004541855805419828,3.808732950590485e-05,-0.0014265640638768673,0.0006454632384702555,-0.006909471470862627
1759809685963479616,150742,1759809685960456320,base_link,-0.002000520642856525,0.004931013983936758,-4.086986892582692e-05,-0.0031450618989765644,-0.00048487237654626364,0.0003035716945305467
1759809685971425216,150743,1759809685966456320,base_link,-0.002012682828746989,0.0044560863751938245,0.00011447479659658323,-0.0023017795756459236,-0.0019700035918504,0.0014462824910879137
1759809685982693312,150744,1759809685976456320,base_link,-0.0017247576129183386,0.0049926181448938485,0.0001251463170435719,0.0011625840561464429,0.0006896763807162638,-0.0032914066687226295
1759809686000663136,150745,1759809685990456320,base_link,-0.0019428341046665626,0.004592419363217626,-0.00025730881057376125,0.002607103902846575,0.0020135063678026204,0.0034964517690241332
1759809686000668736,150746,1759809685996456320,base_link,-0.0017671956864918376,0.0053013905290138896,-0.00036759624150475536,0.001380777801387012,0.00236641289666295,-0.002692156005650759
1759809686009893344,150747,1759809686007456320,base_link,-0.0018706815436082026,0.0051496935396255815,-0.0004460334319348732,-0.0030897939577698708,-5.6213000789284835e-05,-0.0010600426467135549
1759809686019341344,150748,1759809686016456320,base_link,-0.001693735129822712,0.005364456170387362,-0.000517466091280074,0.0032356383744627237,-0.00022162147797644165,-0.0022334293462336063
1759809686031959872,150749,1759809686026456320,base_link,-0.0016406484309074187,0.005245271150321371,-0.0007612817870241587,0.0008606967749074101,-0.0003861205186694863,-0.002012954093515873
1759809686042419136,150750,1759809686039456320,base_link,-0.0014158874402954318,0.004817830301395556,-0.0008957695412453685,0.0012856193352490664,0.0008317749015986914,-0.004399613011628389
1759809686058496320,150751,1759809686053456320,base_link,-0.0016295406195368815,0.004694406808523977,-0.0007532451518433724,0.0007849524263292551,-0.0014153530355542892,0.004502921365201473
1759809686067177408,150752,1759809686064456320,base_link,-0.0015879953615427066,0.0047495622108583765,-0.00074701347911126,-0.0014169937931001186,0.0017552416538819664,-0.004538442939519882
1759809686080346496,150753,1759809686077456320,base_link,-0.001720894128102181,0.004791449856262597,-0.0005759074768105075,-0.0015266244299709797,0.0009442529408261177,-0.002408584114164114
1759809686088964256,150754,1759809686083456320,base_link,-0.0015342298965484544,0.004389132529541382,-0.0005428526866382208,0.0012795785441994667,-0.0002655202988535161,0.004098646808415651
1759809686097453760,150755,1759809686094456320,base_link,-0.0012690355267189009,0.004992537855655138,-0.0005159901945637058,-0.002559178974479437,-0.0016557739581912758,-0.001778904697857797
1759809686110429696,150756,1759809686107455808,base_link,-0.001394723016801947,0.004603622703087548,-0.0007045330957385149,-0.0009376108646392822,-0.0010671536438167093,0.0016499637858942153
1759809686119202784,150757,1759809686113455808,base_link,-0.0012368282694191627,0.005177816164490528,-0.0006564141448612402,-0.002022248227149248,0.0004075362812727684,-0.004702478181570768
1759809686129422720,150758,1759809686123455808,base_link,-0.0018079434114301257,0.00472664968847871,-0.0005930372082606067,0.0036778145004063845,0.0011435081250965602,0.004798763431608677
1759809686141362912,150759,1759809686137455808,base_link,-0.0017481997736437226,0.004711167920006161,-0.0007011912251732599,-0.0006178261246532202,-0.002266080351546407,-0.002068873960524797
1759809686148790080,150760,1759809686143455808,base_link,-0.001536839885980926,0.004626713552148427,-0.0005456132495308477,-0.0011317795142531395,-0.0009581479243934155,-0.00022575142793357361
1759809686160637792,150761,1759809686156455808,base_link,-0.0017944101049024237,0.004051997726386797,-0.0006136304379391226,0.000554543687030673,0.0014423322863876815,-0.0031558815389871597
1759809686168224192,150762,1759809686165455808,base_link,-0.001607011095198332,0.004742433191894582,-0.0008995029457444839,-0.0018197577446699142,0.002503598341718315,-0.00559228053316474
1759809686175070816,150763,1759809686171455808,base_link,-0.0018112749477433954,0.0041648927254217495,-0.0009666419845951394,-8.788425475358963e-05,-0.0019069665577262638,0.002353241434320808
1759809686189943200,150764,1759809686185455808,base_link,-0.0016793104872128597,0.00452665194559497,-0.0008448995904731128,-0.0004091693554073572,-9.531620889902187e-05,-0.005887715611606836
1759809686200065184,150765,1759809686195455808,base_link,-0.001648327787848788,0.0038758101259250264,-0.0006520975149524495,-0.000655885087326169,-0.0010974570177495477,0.0013136828783899548
1759809686212529792,150766,1759809686209454784,base_link,-0.0014058333818794467,0.0041133547081284375,-0.0006184221967395466,-0.0006435161922127008,0.0020286764483898874,-0.004110265057533979
1759809686219456384,150767,1759809686215454784,base_link,-0.001698238351185232,0.0040038035426589735,-0.0005235249134880733,0.0019193263724446297,7.982365787029066e-06,-0.0016272185603156686
1759809686230149504,150768,1759809686225454784,base_link,-0.0015333744376029895,0.003916330629212479,-0.0003221759776721698,0.004097507335245609,0.001743682194501162,0.0028503108769655228
1759809686242272928,150769,1759809686239454784,base_link,-0.001466463574441152,0.004307329144125105,-0.00023668398776175342,-0.0016985731199383736,-0.003423290094360709,0.000992410117760301
1759809686248293056,150770,1759809686245454784,base_link,-0.0016545414438027533,0.003759534469990722,0.0001580851801610401,-0.0014115008525550365,-0.0013756696134805677,0.0022257028613239527
1759809686258202080,150771,1759809686255454784,base_link,-0.0015948841596973777,0.004543242251407983,0.0003242387938428313,0.0026192795485258102,0.003511759219691157,-0.004171893931925297
1759809686267526080,150772,1759809686264454784,base_link,-0.001829048948798087,0.004044278921572987,0.0001718264944633929,-0.001440105028450489,-0.0011979364790022367,0.005674153100699186
1759809686280984512,150773,1759809686274454784,base_link,-0.0014532697304887876,0.004351408405889629,-1.6639798815274009e-06,-0.00015625543892383575,-0.0004213384818285707,-0.002564613241702318
1759809686298300992,150774,1759809686285454784,base_link,-0.0013668620752094495,0.0038424991447723565,-6.0713084003442006e-05,-0.0013203388080000877,0.00040083914063870874,-0.002478337846696377
1759809686301475520,150775,1759809686294454528,base_link,-0.001355784952904224,0.003684389828543463,3.694112659608981e-05,-0.0002101727295666933,-0.0008211978711187841,-0.0012099685845896602
1759809686312439616,150776,1759809686304454528,base_link,-0.0014594866125301061,0.004091243766964928,2.6278125379375357e-05,-0.0005304226651787758,0.002144115744158625,-0.002231325022876263
1759809686322520512,150777,1759809686318454528,base_link,-0.0016190960653266046,0.0036383931393365104,-4.3242746269728e-05,-0.0022490965202450752,0.00045599602162837966,-0.0013531955191865563
1759809686329318336,150778,1759809686324454528,base_link,-0.0012949888778622457,0.004489472315731833,-2.8704228067530324e-05,-0.0018361848779022694,0.002081545535475015,-0.004407962318509817
