%time,field.header.seq,field.header.stamp,field.header.frame_id,field.x,field.y,field.z,field.r,field.buttons
12732000000,343,12732000000,,0.0,0.0,0.5,0.0,0
12782000000,344,12782000000,,0.0,0.0,0.5,0.0,0
12816000000,345,12815000000,,0.0,0.0,0.5,0.0,0
12850000000,346,12850000000,,0.0,0.0,0.5,0.0,0
12899000000,347,12899000000,,0.0,0.0,0.5,0.0,0
12933000000,348,12933000000,,0.0,0.0,0.5,0.0,0
12982000000,349,12982000000,,0.0,0.0,0.5,0.0,0
13015000000,350,13015000000,,0.0,0.0,0.5,0.0,0
13069000000,351,13069000000,,0.0,0.0,0.5,0.0,0
13099000000,352,13099000000,,0.0,0.0,0.5,0.0,0
13132000000,353,13132000000,,0.0,0.0,0.5,0.0,0
13170000000,354,13170000000,,0.0,0.0,0.5,0.0,0
13216000000,355,13216000000,,0.0,0.0,0.5,0.0,0
13250000000,356,13250000000,,0.0,0.0,0.5,0.0,0
13300000000,357,13300000000,,0.0,0.0,0.5,0.0,0
13333000000,358,13333000000,,0.0,0.0,0.5,0.0,0
13382000000,359,13382000000,,0.0,0.0,0.5,0.0,0
13415000000,360,13415000000,,0.0,0.0,0.5,0.0,0
13449000000,361,13449000000,,0.0,0.0,0.5,0.0,0
13498000000,362,13498000000,,0.0,0.0,0.5,0.0,0
13548000000,363,13548000000,,0.0,0.0,0.5,0.0,0
13570000000,364,13570000000,,0.0,0.0,0.5,0.0,0
13615000000,365,13615000000,,0.0,0.0,0.5,0.0,0
13649000000,366,13649000000,,0.0,0.0,0.5,0.0,0
13699000000,367,13699000000,,0.0,0.0,0.5,0.0,0
13732000000,368,13732000000,,0.0,0.0,0.5,0.0,0
13770000000,369,13770000000,,0.0,0.0,0.5,0.0,0
13815000000,370,13815000000,,0.0,0.0,0.5,0.0,0
13850000000,371,13850000000,,0.0,0.0,0.5,0.0,0
13914000000,372,13914000000,,0.0,0.0,0.5,0.0,0
13949000000,373,13949000000,,0.0,0.0,0.5,0.0,0
13970000000,374,13970000000,,0.0,0.0,0.5,0.0,0
14016000000,375,14016000000,,0.0,0.0,0.5,0.0,0
14067000000,376,14067000000,,0.0,0.0,0.5,0.0,0
14098000000,377,14098000000,,0.0,0.0,0.5,0.0,0
14133000000,378,14133000000,,0.0,0.0,0.5,0.0,0
14182000000,379,14182000000,,0.0,0.0,0.5,0.0,0
14215000000,380,14215000000,,0.0,0.0,0.5,0.0,0
14249000000,381,14248000000,,0.0,0.0,0.5,0.0,0
14299000000,382,14299000000,,0.0,0.0,0.5,0.0,0
14333000000,383,14333000000,,0.0,0.0,0.5,0.0,0
14382000000,384,14382000000,,0.0,0.0,0.5,0.0,0
14415000000,385,14415000000,,0.0,0.0,0.5,0.0,0
14449000000,386,14449000000,,0.0,0.0,0.5,0.0,0
14499000000,387,14499000000,,0.0,0.0,0.5,0.0,0
14531000000,388,14531000000,,0.0,0.0,0.5,0.0,0
14582000000,389,14582000000,,0.0,0.0,0.5,0.0,0
14614000000,390,14614000000,,0.0,0.0,0.5,0.0,0
14649000000,391,14649000000,,0.0,0.0,0.5,0.0,0
14699000000,392,14698000000,,0.0,0.0,0.5,0.0,0
14732000000,393,14732000000,,0.0,0.0,0.5,0.0,0
14783000000,394,14783000000,,0.0,0.0,0.5,0.0,0
14816000000,395,14816000000,,0.0,0.0,0.5,0.0,0
14848000000,396,14848000000,,0.0,0.0,0.5,0.0,0
14899000000,397,14899000000,,0.0,0.0,0.5,0.0,0
14931000000,398,14931000000,,0.0,0.0,0.5,0.0,0
14982000000,399,14981000000,,0.0,0.0,0.5,0.0,0
15015000000,400,15015000000,,0.0,0.0,0.5,0.0,0
15098000000,401,15098000000,,0.0,0.0,0.5,0.0,0
15132000000,402,15132000000,,0.0,0.0,0.5,0.0,0
15182000000,403,15182000000,,0.0,0.0,0.5,0.0,0
15215000000,404,15215000000,,0.0,0.0,0.5,0.0,0
15249000000,405,15248000000,,0.0,0.0,0.5,0.0,0
15298000000,406,15298000000,,0.0,0.0,0.5,0.0,0
15315000000,407,15315000000,,0.0,0.0,0.5,0.0,0
15365000000,408,15365000000,,0.0,0.0,0.5,0.0,0
15399000000,409,15399000000,,0.0,0.0,0.5,0.0,0
15430000000,410,15430000000,,0.0,0.0,0.5,0.0,0
15482000000,411,15481000000,,0.0,0.0,0.5,0.0,0
15515000000,412,15515000000,,0.0,0.0,0.5,0.0,0
15564000000,413,15564000000,,0.0,0.0,0.5,0.0,0
15598000000,414,15598000000,,0.0,0.0,0.5,0.0,0
15631000000,415,15631000000,,0.0,0.0,0.5,0.0,0
15682000000,416,15682000000,,0.0,0.0,0.5,0.0,0
15715000000,417,15715000000,,0.0,0.0,0.5,0.0,0
15765000000,418,15765000000,,0.0,0.0,0.5,0.0,0
15799000000,419,15799000000,,0.0,0.0,0.5,0.0,0
15832000000,420,15832000000,,0.0,0.0,0.5,0.0,0
15881000000,421,15881000000,,0.0,0.0,0.5,0.0,0
